,review,stars
11,"Menginap di The Haven Bali Seminyak merupakan pengalaman yang sangat memuaskan. Dimulai dari proses checkin, kami dibantu oleh Kak Putra yang sangat ramah dan cepat dalam memberikan pelayanan. Kamar yang kami tempati sangat luas, bersih, dan rapi dengan View kolam renang dan nuansa alam yang sangat memanjakan mata. Over all good, semua pegawai ramah, lokasi strategis dan pelayanan sangat memuaskan. Terima kasih semuanya.. The Haven Bali Seminyak Pilihan yang Tepat.",4
12,"Stay di suite 908  Kami baru dapat kamar jm 3.30sore.. dari jam 12 menunggu kamar.. cuma di PHP katanya jam 2 kemungkinan bisa masuk. Sampe nunggu di lobby, katanya tinggal double check , tapi ga kunjung ready kamarnya. Setelah kami marah2..baru akhirnya mereka seperti mengusahakan kamarnya.  AC tidak dingin sama sekali. Sudah komplen tapi katanya sudah max. Tidur malam hari berkeringat. Cuma bisa pasrah. Panggil teknisi , 4x telp tidak datang2 ..menunggu sekitar 1jam baru staff datang. Dari telp kedua katanya sudah meluncur, tapi entah meluncur dari mana ga datang2..  Jet washer di area closet super kencang. Istri saya sampai takut. Dan jet washer hanya terkoneksi satu pipa dengan flush. Sehingga tidak bisa dipelankan. Kalau dipelankan mengakibatkan tidak bisa diflush.  …",2
13,"Berkunjung 3 hari kesini karena event Rapat kerja kantor..kebetulan sudah masuk di bulan Desember, tamu yang ditemui mayoritas warga negara asing malah..tapi ini justru menyenangkan..tempat ruang meeting setting cukup baik,tiap ruangan kamar ada balkon untuk duduk santai merokok...kurangnya cuman 1, ruangan kamar mandi masih bisa terlihat apabila kita mandi atau buang air besar..jadi lebih menjadi risih apabila kita menginap bersama rekan kerja..atau mungkin setting ini khusus untuk orang asing? Apapun itu saya akan kembali lagi kesini untuk berlibur bersama keluarga..",4
14,"Saya dan keluarga menginap di hotel Haven Seminyak pada bulan September 2018. Desain hotelnya secara keseluruhan sangat menyenangkan dengan atmosfer menenangkan. Padahal lokasinya berada di jalan Raya Seminyak yang selalu padat. Di hotel ini terdapat dua buah kolam renang bernuansa modern tetapi sangat terasa nuansa Bali-nya. Apalagi kolam renang yang ada di bagian belakang, terlindung rimbunnya pohon di sekitar kolam renang. Di setiap kamar terdapat balkon yang dilengkapi dengan semacam bale-bale yang nyaman untuk menikmati udara Bali dan pemandangan keseluruhan hotel yang indah.    Kamar juga nyaman, luas, dan lengkap (mulai dari sabun, shampoo, cotton bud, hingga pengering rambut yang sangat penting untuk istri saya).  Namun catatan dari saya adalah kolam renang baru dibuka…",4
15,The Haven Seminyak sangat cocok dijadikan pilihan untuk anda dan pasangan yang ingin menginap di area Legian/Seminyak karena lokasinya sangat strategis . berada di perempatan nakula (Double Six Beach) the Haven sangat dekat ke manapun . Untuk ke pantai cukup berjalan kaki +/- 8 menit jaln dengan santai.Ingin ke pusat keramaian di Oberoi cukup menggunakan mobil yg dpt ditempuh hanya 5 menit . Akses ke Sunset Roadpun dekat.   Pelayanan yang diberikan juga mengesankan karena kami awalnya memesan kamar dengan Double Bed karena saat itu sdh tidak ada oleh pihak reception kami disarankan agar besok kami dipindahkan ke kamar yg double bed. Sangat nyaman bermalam di The Haven karena kamarnya yang sangat luas sayang tempat tidurnya agak sedikit keras. Untuk layanan lain juga cepat…,4
16,Hotel Haven Seminyak memiliki pelayanan yang ramah dan memuaskan. Lokasinya di Seminyak dekat dengan berbagai fasilitas lainnya seperti pantai dan cafe/rumah makan. Restorannya juga menyajikan makanan serta minuman yang luar biasa! Fasilitas kamar serta kolam renangnya juga nyaman dan menyenangkan.,5
17,Pelayanan hotelnya sangat bagus. Sangat bersih dan pelayanan hotel sangat memuaskan. Kamarnya juga nyaman. Tersedia juga kolam renang. Makanan di restorannya juga sangat enak. I love this hotel so much😘😘,5
18,"Suasana hotel yang sangat nyaman, pelayanan ramah dan breakfast cukup enak. Thanks untuk ibu Ernita yg cukup banyak membantu sy dalam mensukseskan acara meeting review di Bali. Masukan untuk service adalah sebaiknya petugas valet menawarkan agar mobil diparkirkan krn ruang parkir sangat terbatas.",5
19,"jujur, saya dua kali menginap disini, yang pertama kali, saya menginap di deluxe, tapi karena full saya di upgrade ke suite. menginap bersama 3 orang lainnya, kami memesan 2 kamar untuk 3 malam. bagian suite adalah bagian belakang hotel The Haven, kami tidur dilantai satu, dekat kolam renang, service staffnya sangat amat bagus, kamarnya juga bagus dan bersih, lokasinya dekat dengan pantai favourite saya, double six. tapi, sayangnya, sepertinya bagian suite adalah bagian yang jarang di tempati karena kami semua sempat mengalami hal mistis. saya,teman saya dan juga 2 orang teman saya yang menginap dikamar berbeda pun mengalami hal yang sama. dari lampu yang menyala sendiri, cd player yang keluar masuk sendiri, sampai seperti ada suara meja yang di pukul keras disamping kami,…",5
20,"pertama kali menginap disini saat diadakan promo kemerdekaan, beruntung mendapatkan harga yang cukup fantastis dengan fasilitas yang sangat wah. Kamar saya di upgrade dari standar ke junior suite, dan permintaan honeymoon set juga dikabulkan. lokasinya sangat strategis dekat dengan pantai seminyak dan terdapat fasilitas antar jemput (waktu tertentu), staf dan pelayanannya sangat memuaskan. kolam renang ada dua tempat kita bisa memilih dan bersih. terimakasih the haven, semoga makain sering memberi promo ya...",5
21,Hotelnya ok bgt... Kita di suite room... Pemandangan poolnya juga ok... Kamar nya bersih dan pelayanannya memuaskan... Kita akan kembali lagi nanti.  Jarak tempat yang lain juga mudah dijangkau parkir mobil juga nyaman. Serta makanannya sangat enak sekali,5
22,"Dari depan tampak kecil, ternyata hotelnya memanjang... apabila kami pesan di kamar suite jadi agak masuk kedalam... staff hotel ramah dan menyenangkan juga gesit membantu kami .... kamarnya bagus dan luas isinya juga lengkap bahkan bisa memasak di dapur , ruang tamu juga luas bisa untuk bersantai buat keluarga, ada balkon yang besar di kamar kami, bahkan 2 balkon dengan view kolam renang ... Makanan enak, tiap hari ganti menu jadi tamu tidak bosan, untuk yang menginap di suite tiap sore jam 4-6 ada tea break yang disediakan... pokoknya lengkap banget dech.... next time kalau ke bali kami berencana menginap di hotel ini lagi... pokoknya recommended hotel di bali dech..",5
23,"Saya memesan hotel ini melalui salah satu website yang menjual jasa untuk pemesanan hotel dimanapun berada. Pilihan saya tertuju pada satu hotel yang entah kenapa saya suka sekali melihat foto-foto sekitar yang dijual oleh hotel ini. Rombongan kami masih belum check in karena belum waktunya kami check in. Setelah menyelesaian semua urusan administrasi, kami hanya meninggalkan baggage kami di reception untuk melanjutkan perjalanan kami ke Lalaguna untuk menikmati makan siang. Setelah malam kami baru kembali ke hotel untuk beristirahat dan mandi mandi sebelum makan malam. Agak surprise juga pada awalnya, karena ternyata hotel yang saya pesan diupgrade ke suite room. Wowww... kamar yang luar biasa. Di kamar kami ada living room, dapur kecil lengkap dengan stove nya, sofa besar yang…",5
24,"Saya menginap di hotel ini untuk yang kedua kalinya bersama istri dan teman teman. Saya sangat menyukai hotel ini karena para staff hotelnya sangat ramah, sarapan paginya enak, kamar dan kamar mandinya pun nyaman dan bersih.",4
25,"Pengalaman yang sangat menyenangkan, staff yang ramah dan sangat membantu, ditunjang pula dengan pelayanan yang cepat  Kamar kami di upgrade ke family suite, di mana lokasi kamar tepat di depan kolam renang private utk Haven suite.  Kamarnya sangat besar dan nyaman,dengan design modern serta kebersihannya sangat terjaga   Lokasi hotel ini di tengah Seminyak sehingga mudah mendapat akses ke restaurant dan cafe yang sedng hits saat ini  Sangat di rekomendasikan bagi keluarga yang ingin berlibur dengan fasilitas lengkap Sayangnya di gym tidak ada fasilitas Sauna dan Yacuzi",5
26,"The Haven Seminyak Hotel, sy sdh bbrp kali nginap di hotel ini, terakhir di akhir bln agustus yl, tepatnya 29 agust sp 1 sept (3 malam), lokasi hotel yg sangat strategis di Seminyak, dekat dgn Legian maupun Kuta, di sekitar hotel ini banyak terdapat resto khas lokal maupun western/european, tidak terlalu jauh juga dr pantai ! Continental buffet utk breakfast pun ckp beragam, makanannya enak & fresh, kondisi ruangannyapun nyaman ! Kamar hotelnya ckp sempit, tp bersih & nyaman, disertai amenities !",3
27,"lokasi hotel yg baik di jalan seminyak tidak jauh dari pantai dan ada shutle service untuk kepantai dan ada beach club nya, Terletak di ujung jalan seminyak cukup strategis untuk ke kuta atau legian tinggal jalan kaki saja. Untuk kamar nya cukup baik dan bersih, sayang AC nya tidak bisa di setting lebih dingin hanya bisa sampai 23 deg C, jdi pada hari yang panas , agak kurang nyaman. restauran cukup baik, dengan breakfast yang bervariasi, dari hari ke hari, tiga malam disana dengan variasi breakfast yg berbeda tdak membosan kan. ada fasilitas spa  bagus untuk yg ingin relax dan memanjakan diri.",4
28,"Hotel ini sangat sempurna untuk design ruangan dan fasilitas kamar , sangat besar serasa apartemen mewah yang sudah semuanya ada , dengan balkon yang panjang bisa untuk bersantai dan tidur2an diluar . Kolam renang yang lumayan bagus namun untuk makanna kurang cocok untuk lidah indonesia karena ke barat2an . Dan kurang komplit jga . Dan viewnya cuman ke kolam renang saja . So far so good",4
29,"Hotel terletak di daerah seminyak dan berukuran cukup kecil.   Kamar cukup luas, design minimalis dengan aksen kayu, ranjang nyaman, AC dingin, dan ada balkon di setiap kamar.  Menu sarapan juga cukup enak dengan banyak pilihan yang jarang bisa ditemui di hotel di Bali sekarang ini.  Proses check in dan check out cepat, pegawai ramah. Banyak toko kecil di sekitar hotel termasuk convenience store.",5
30,"Hotel ini memiliki 2 lobby, yaitu lobby utama/lobby hotel di Jl. Raya Seminyak, dan lobby suites & villa di belakang. Kami check-in di lobby utama dan dilayani dengan cepat, sebelumnya kami telah memesan melalui salah satu situs pemesanan hotel sehingga bisa mendapatkan potongan harga sampai dengan lebih dari 50% dari publish rate. Kami mengambil tipe akomodasi Haven Suite One Bedroom, Suite-nya terdiri dari living room yang menyatu dengan dapur yang dilengkapi dengan AC, sofa, TV Flat (dengan DVD Player), meja makan, kitchen set dan kulkas dua pintu, kemudian kamar tidur ber-AC yang dilengkapi dengan TV Flat (tanpa DVD player), lemari pakaian, safe dopsit box, lampu senter dan kamar mandi dilengkapi dengan shower, bathtub, hair dryer dan keran air dingin/panas. Terdapat dua…",4
31,"Fasiltas ok, kalau dilihat heheh.... Kolam renang ok, cm banyak nyamuk.......Hotel yang cukup bagus, pelayanan ok, cm sayang agak jauh kamarnya.... Kamar  bagus dan harga terjangkau, sayang ga bsa menikmati sarapan karena telat bangun",5
32,"Awalnya saya merasa was-was seperti apa hotel ini sebenarnya, apakah sesuai dengan foto2 yg ditampilkan, tetapi ternyata begitu sampai, wow! tidak salah saya memilih hotel ini untuk liburan. saya memilih suite 1 bedroom, kamarnya begitu luas dengan 2 balkon, 1 kitchen, 1 living room, 1 bedroom, kamar mandi dengan bath tub dan shower. pelayanan dari semua staff pun begitu ramah, tidak membedakan antara wisatawan asing dengan wisatawan lokal. Fasilitasnya pun cukup lengkap, mungkin bagi yg tidak ingin ke mana2 pun cukup betah berada di hotel ini seharian, anak saya pun lebih senang di hotel saja dibandingkan diajak pergi ke luar. Tetapi AC di kamar tidur kami tidak dingin, meskipun sudah lapor ke housekeeping tetap tidak dingin jg.",4
33,"Tiba di hotel pukul 00:30, dan staf masih ada untuk membawakan barang. Kunci kamar sudah disiapkan sehingga 5 menit kemudian saya sudah dapat istirahat di kamar.  Saya mendapat kamar di lantai 1. Kamar yang nyaman, cukup luas dan tersedia balkon sehingga yang merokok dapat dilakukan disitu. Kamar mandi dengan tekanan air yang memuaskan, air panas cukup cepat keluar sejak awal kran dibuka.  Sarapan memuaskan dengan variasi yang cukup dan rasanya enak. Pelayanan yg prima, dengan staff yang akan mengarahkan tempat duduk dan tidak membiarkan piring kotor tergeletak lama.  Di seberang hotel terdapat minimart untuk membeli keperluan sehari2. Terdapat ATM centre sekitar 50 meter dari hotel.",5
34,"Saya pertama kali menginap di The Haven Seminyak , pas proses check in ternyata ada program upgrade room yang dari haven ke suites , waoww... terimakasi The Haven ! Lokasi yg strategis dan yang paling saya senangi adalah saat masuk room suites disambut dengan aroma jasminenya yang segar membuat saya yang sehabis dari luar makin terasa adem . Bener2 recommendedlah",5
35,"Lokasi strategis di jl raya seminyak. Mudah untuk mencari makan atau shopping. 10 menit dari pantai dan tersedia shuttle kalau malas jalan kaki. Punya lokasi beach club sendiri di pantai, dengan fasilitas kursi pantai, handuk dan shower. Sungguh menyenangkan! Servis dan pelayanan sungguh oke. Pilihan sarapan juga oke. Waktu kami check in ada masalah dengan kamar kami, tapi dengan sigap pihak hotel mengantarkan kami ke hotel grup mereka yang juga sama bagusnya. Keesokan harinya kami check in kembali tanpa ribet, dan kamar diupgrade ke junior suite, juga mendapatkan complimentary dinner dan massage untuk 4 pax.  Benar2 puas dengan fasilitas dan kualitas pelayanan the haven. Sudah pasti akan kembali lagi!",4
36,"Tampak depan hotel ini tidak terlihat besar, namun saat masuk ke lobby, terlihat seperti oase di cuaca yang panas bali. Hotel sangat nyaman dengan banyak pohon dan kolam renang alam yang bagus. Kami memesan kamar 2 bedroom suites untuk saya dan teman2 yang membawa anak kecil. Anak2 senang bermain dan berenang. Cocok untuk membawa keluarga.",4
37,"Saya booking hotel secara online, pilihan kamar saya Haven Room. Di ringkasan kamar ditulis kamar dilengkapi dengan bathtub. Namun saat saya masuk kamar tidak sesuai dengan yang dipesan. Jadi terpaksa harus upgrade ke suite. Kamar suite cukup besar. Kekurangan hotel ini banyak nyamuk. Kekurangan lainnya shower nya agak rusak dan air panasnya hanya cukup untuk satu orang, orang kedua yang akan mandi harus nunggu 30menit.  Harganya sesuai dengan ukuran kamar yang cukup luas. Untuk yang suite lokasinya agak masuk dan susah dicari. Dari pantai juga agak jauh sekitar 10 menit jalan kaki. Tips kalau mau ke pantai pas sunset sebaiknya jalan kaki jangan pakai mobil karena macet total.",3
38,"Hotel ini terletak di Seminyak, area sekitarnya tidak diragukan lagi dikelilingi oleh reataurant, fashion boutique dan club hiburan. Kemana mana cukup berjalan aaja, termasuk ke pantai seminyak. Interior kamar dan kebersihannya sangat oke! bersih, modern dan terkesan hangat. Pada saat datang kita lsg disuguhi welcome drink. yang saya senang di hot ini adalah brekfastnya, enak dan banyak pilihan termasuk healthy food.  Sangat rekomended, tips dr saya apabila mau menginap di hotel ini booking jauh jauh karena sering fully book, sangat menyenangkan!",4
39,"Sebelum di sini kami nginap di Hard Rock Hotel selama 4 hari, ketika pindah ke sini anak-anak sangat senang karena sangat luas serasa di rumah sendiri, mereka tidur di kamar sendiri yang dilengkapi tv plus dvd player. Kami tinggal 2 malam di room suite 2 kamar di musim libur Lebaran 2014. Ruang keluarga luas fasilitas cukup lengkap, kulkas besar. Balkon ada semacam kasur untuk bersantai. Bathtub di kamar utama nyaman, amenities cukup lengkap. Lantai ruang keluarga ada retakan cukup besar di granitnya, beberapa titik juga ada cacat2 kecil di lantai dan plafon. Pool standar dan tidak ada Kids pool. Tempat Breakfast kecil dan tidak terlalu banyak pilihan. Entrance masuk hotel ada 2, 1 dari jalan raya Seminyak (entrance 1), 1 lagi dari jalan kecil belakang hotel (entrance 2), bisa…",4
40,"Saya menginap di hotel ini bersama dengan rekan-rekan kantor. Kamar cukup besar akan tetapi kamar mandi hanya di sekat oleh kaca, sehingga kurang nyaman.  Kolam renang juga nyaman dengan suasana tropikal.",4
41,"Pertama kali menginap di Hotel ini saya cuma bisa bilang WOW, hotel ini cukup besar dan sangat bersyukur banget pertama kali menginap di hotel ini ( saya sudah memimpikan menginap di hotel ini sejak beberapa tahun lalu ), kamar saya di upgrade dari Haven Room ke Suite Room, dan Suite Room dibuat sangat private sehingga tidak terganggu dengan jenis type room lain, suasana hotel dibuat seperti resort, gak berasa sedang berada di tengah-tengah wilayah Seminyak yang cukup ramai. Kamar Suite nya cukup besar dan feel likes home, pertama masuk aja sudah gak mau keluar kamar, terdapat dua balkon yang cukup nyaman. Sarapan pun dibuat sangat private untuk Haven Room sarapan berada di Sabeen Restaurant, sedangan Villa dan Suites sarapan di Lemon Cello Restaurant, benar-benar private,…",4
42,"Hotel ini memiliki lokasi yang sangat strategis. Letaknya di jantung Seminyak memudahkan para pengunjung mencari tempat untuk makan, hangout dan berbelanja hanya dengan berjalan kaki. Beberapa restaurant lokal terkenal seperti Warung Made & Warung Ocha bisa Anda tempuh dengan berjalan kaki. Warung Eropa, Biku Cafe, Potato Head, Watercress dan KuDeTa pun letaknya tidak jauh jika Anda menggunakan sarana transportasi Taxi. Bagi yang suka shopping, area sepanjang hotel terkenal dengan butik-butik desainer lokal yang karyanya tidak Anda temukan di kota lain di Indonesia. Anda pun bisa mencapai pantai Double Six hanya dengan berjalan kaki sekitar 10 menit.  Para staff hotel sangat ramah dan siap membantu para tamu dengan kebutuhannya. Makan pagi di hotel ini dibagi menjadi 2 area, di…",5
43,"Hotel ini bisa direkomendasikan terutama karena lokasinya yang tepat di dekat Legian. Dan posisinya sangat menguntungkan bila ingin bepergian kemana saja, karena tepat di dekat perempatan dimana sangat dekat bila ingin bepergian, baik ke arah kuta, ke arah denpasar, maupun ke arah jalan besar sunset road. Keluar dari hotel kita juga langsung dapat jalan-jalan baik mau belanja, ke bar ataupun ke pantai. Kualitas hotelnya sebetulnya bagus, hanya sayang interior nya banyak yg rusak.",5
44,"Pada saat check in sedikit kecewa karena reception mengatakan mau tak mau harus check in jam 3, padahal jika kamar sudah tersedia dia bisa memberikan kamar yang sudah siap, atau mungkin dia bisa memberikan alasan yang lebih logis jika kamarnya masih terisi tamu lain, saya sampai di hotel sekitar pukul 1 siang.   Untuk kamarnya bagus, bersih & nyaman.  Pada saat breakfast ada satu waitress yang menarik perhatian karena selain dia warm, ramah, dan selalu tersenyum walaupun dia sedang clear up table. sayang sekali saya tidak menanyakan namanya agar saya post disini, great services.  lokasi hotel strategis dekat dengan beberapa tempat makan terkenal di seminyak, disebelah hotel pun ada penyewaan motor yang relatif murah, dan memberikan pelayanan dengan baik.",3
45,"Awal bulan agustus kami sekeluarga mengunjungi bali untuk liburan singkat. Hotel ini berlokasi di wilayah seminyak. Kami menginap di suites room. Hal yang mengagumkan dari hotel ini adalah desain kamar yang terasa lapang yang juga dilengkapi dengan ruang santai, meja makan serta pantry. Selain itu, ruangan terasa menarik karena banyaknya perabotan yang menarik.",4
46,"Bulan juni lalu saya dan keluarga liburan ke Bali dan mencoba menginap di Hotel yang juga jadi Rekomendasi teman saya di Jakarta.Setelah Check In dan melihat kamar ternyata bentuk dan desain kamar memang unik dan nyaman.Selain itu juga hotel ini berada dikawasan Seminyak yang memudahkan wisatawan untuk menuju ke segala penjuru di pulau dewata ini seperti Kuta,Tanjung Benoa,Umalas Dll.Dan Hotel ini juga sangat dekat dengan Potato Head Beach Club yang saat ini menjadi tempat favorit lokal ataupun mancanegara untuk menghabiskan senja dengan sunset,such a paradise!.",5
47,"Saat ini saya ke Bali untuk kunjungan bisnis dan saya memiilih The Haven sebagai tempat menginap.  Mulai dari masuk hotel, keramahtamahan dan senyum dari staf hotel telah menyambut saya. Kamar yang saya tempati sangatlah nyaman dan saya sangat menikmati waktu saya di Hotel ini.  Lokasinya yang sangat strategis, dekat kemana-mana serta harga yang sesuai dengan kualitasnya.  Saya rasa The Haven adalah salah satu hotel yang paling oke di daerah Seminyak!",4
48,"Saya beruntung mendapatkan voucher menginap di Suites Room The Haven selama 2 malam  pada acara kantor. Ketika itu, sudah hampir larut malam (puku 11.30 waktu bali). Namun, tidak mengurangi pelayanan staff hotel yang sangat ramah. Setibanya di kamar, saya dibuat terkesima dengan design yang lapang dan elemen-elemen kayu serta balkon yang menghadap ke kolam renang yang dilengkapi dengan tempat berbaring. Untuk kenyamanan kamar, saya sangat puas. Sarapan yang disesdiakan hotel sangat ""Amerika"". saya tidak bisa menemukan sajian indonesia di sana (yang menurut saya adalah kekurangan hotel ini).",3
49,Hotel bagus ditengah keramaian seminyak. Saya suka sekali dengan design kamar yang kebetulan saya menginap di villa dan sangat bagus sekali mulai dari kamar hinggi kamar mandi nya. Suasana sangat bagus. Makanan di restauran enak dan lengkap mulai dari western hingga indonesia. Sayang sekali saya menginap karena urusan bisnis karena saya rasa hotel ini sangat cocok untuk pasangan atau pun keluarga. Saya sangat merekomendasikan hotel ini terutama yang ingin berkegiatan di daerah seminyak,4
50,"Hotel yang menyenangkan untuk saya dan keluarga, kamar dan fasilitas yang lengkap, makan pagi yang lezat serta kolam renang yang di design tenang membuat suasana teduh pada saat beristirahat melepaskan lelah. Disekitar hotel juga ada pusat perbelanjaan yang lengkap dan dekat dengan pantai.",5
51,"Pertama tiba di hotel ini kami ( saya dan istri ) memang berencana untuk honeymoon, kami memesan 1 kamar dengan ukuran standart. Saya memang sempat mengutarakan kepada pihak hotel kalau kita memang sedang honeymoon dan bertepatan di tanggal yang sama istri saya berulang tahun. Kami tiba disana kurang lebih pk.12.00 siang, dan memang kita baru bisa check in pada pk 14.00 siang. Jadi kami memutuskan untuk pergi makan terlebih dahulu sambil menunggu kamar sedang disiapkan.Setibanya di kamar kami sangat terkejut karena kamar yang kami dapatkan adlh type Junior Suit lengkap dengan dekorasi honeymoon dan cake dengan ucapan 'HAPPY BIRTHDAY' untuk istri saya dan ternyata kamar kami memang diupgrade secara free dari pihak hotel.   Breakfast yang disediakan setiap harinya cukup beraneka…",5
52,"menginap di the haven sangat menyenagkan, selain fisik hotelnya terbilang muantab, parapelyanya sangat ramah dan tidak membeda2kan mana lokal mana bule, yg lajim terjadi dibeberapa hotel. Hotel memiliki kolam renang yng bersih dan lumyan luas dikelilingi dengan pepohonan.....oh yah untuk hari jumat kebetulan ada barbeque yg sangat lezat dan tergolong murah  sekedar saran buat manajemen, bagaimana kalau barbeque diadakan tiap hari saja......sulses buat the haven",5
53,Saya suka kejutan dari the haven hotel. Dikasih kamar romantis dgn bunga2 mawar di tempat tidur n bathup. Hepi bgt. Dah gt makanannya OK. Pelayanan nya jg OK. Tempat nya strategis. Yg mw stay di seminyak bs cb k the haven. Recommended lah. Thanks agoda thanks the haven.,5
54,"Saya menginap 3 hari 2 malam bersama teman-teman sekantor. Hotel yang bagus, sempat mengalami beberapa kejadian tak enak. Terkunci di kamar mandi, AC tak bekerja dengan baik, ada beberapa teman yang tak dapat 2 kunci, permintaan penguncian minibar tak dilaksanakan oleh pihak hotel, tidak boleh berenang di kolam saat malam hari. Tapi di luar itu, lokasinya strategis, mudah mencari makanan di sekelilingnya, kamar luas dan bersih, makan pagi buffet yang masih OK. Bila saya kembali lagi ke Bali, mungkin akan memilih hotel lain yang lebih baik.",4
55,saya sangat senang tinggal 3 hari di hotel ini.kamarnya cukup luas dan sangat santai menikmati suasana di hotel. breakfast yang disiapkan juga banyak pilihan dan rasanya enak. saya terkesan dengan hotel ini selama 3 hari menginap. recomended...,4
56,"sewaktu liburan ke bali saya tinggal 3 hari di kamar suite,kesan saya hotel ini sangat nyaman dan rileks jika ingin liburan.kamarnya nyaman tetapi kalo masuk dari jalan depan agak jauh masuk ke kamar suite sebaiknya dari belakang lebih dekat.",4
57,"Datang ke hotel sore jam 3.30 dengan jenis kamar haven room, ternyata di upgrade ke suite..Kamar besar dengan fasilitas luar biasa, makan ok, kolam renang ok. pelayanan memuaskan..anak dapat berenang dengan senang dan kami liburan dengan enjoy. kami akan kembali lagi ke hotel ini jika berlibur kebali.",5
58,"Kamarnya tidak terlalu luas, tetapi pelayanan bagus, lokasi agak jauh dari pantai saya akan tinggal disana lagi",4
59,"Minggu yang menyenangkan dengan 2 anak gadis saya (umur 4 dan 1 tahun) dan suami. Buffet sarapan cukup baik, tempat yang sangat bersih dan staff yang ramah. Lokasi yang strategis untuk shopping dan pergi ke pantai. Kolam renang yang bagus dan spa yang ada di lokasi. Para staff selalu sigap membantu. Contohnya saat meminta pengaturan warna tv untuk diatur kembali, seorang teknisi datang dan langsung mengganti tv kami dengan tv lain dalam waktu 10 menit.",5
