,review,stars
10,"Adiwana Jembawan tempat yang nyaman untuk sejenak melepaskan kepenatan sesaat... suasana yang tenang, hotel yang bersih dan asri serta pelayanan yang ramah... membuat kita nyaman seperti di villa sendiri 👍👍👍",5
11,"pelayanan sangat baik, staf ramah, segala kebutuhan terpenuhi, respon dari para staf dan pegawai sangat baik sehingga konsumen merasa nyaman berlibur dan menginap disini, semoga kedepannya lebih baik lagi",5
12,"Tempat terbaik untuk healing dengan 2 infinity pool yang menghadap ke sungai kecil dan suasana kamar dengan Pemandanga kolam renang ,  Suka banget staycation disini. Kalian wajib menginap disini kalau lagi ke ubud. Resort nya bersih, pelayanan ramah dan juga banyak toko toko yang bisa di kunjungi dengan berjalan kaki.  Terima kasih pelayanannya..",5
13,"Kamar nya bersih dan tempat nya lengkap dan juga lokasinya strategis . Di hotel nya juga terdapat kolam renang yang lumayan dan juga terdapat banyak restoran di sekeliling hotel , dan juga utk service hotel sangatlah baik dan friendly",5
14,1 kata untuk adiwana jembawan WOW....... trmpatnya deket dengan pusat kota ubud jalankaki 5 menit sudag di pasar seni. Staffnyasuper helpful dan ramah. blik yuda  terima kasih ya..... Next staycation akan kesini lagi 😘😘😘😘,5
15,"Mantap bagus dan bersih sangat senang untuk tinggal di sini, staff sangat ramah dan membantu, kamar pun lega dan bersih, kolam renang sangat asik dan bersih, kondisi hotel pun nyaman dan tidak gelap bagus.",5
16,"Semua sangat bgs, bersih dan ramah :) Floating breakfastnya juga berkesan. Dapat kamar dua dgn interconnecting door cocok banget buat keluarga. Makanan juga enak dengan variasi yang lumayan cukup. Thanks.",5
17,"Room adiwana yang kita tempati berkesan banget. Room luas & lega. Air panasnya lancar...seger banget. Sabun mandi & shampo aromanya rempah2...enak banget baunya. Suasana romantis dengan view alam. Saya paling suka view alam, lebih menyatu dgn alam. Makanan di restorannya juga enak2 selama kita menginap. Kita puas banget staycation disini. Next saya pasti balik lagi dan bawa temen2 serta keluarga nginep disini 🥰🥰",5
18,"Tempatnya bagus dan nyaman untuk liburan keluarga atau liburan bersama teman. Kamarnya bagus dan fasilitasnya cukup lengkap. Fasilitas keseluruhannya juga lengkap. Tempat ini cocok juga untuk vegan, karena memiliki menu yang sebagian besar merupakan menu vegan",5
19,"Pelayanannya Ramah, suasananya tenang dan kamar nya bersih, breakfastnya yummy , staffnya quick respon saat perlu bantuan sesuatu.. Pasti kembali lagi kesana bersama keluarga... Love it very much and high reccomended",5
20,"Staycation di adiwana jembawan kamar nya bersih, staff nya ramah, vibes nya alam bgt jadi nyaman bgt stay disini untuk relax sama keluarga. Anak juga happy bgt berenang dsni, breakfast nya juga enak  sukses terus adiwana 🤗",5
21,"sangat rileks dan treatment di tejasspa membuat refresh dan memberi energi yang baru.  Karyawan sangant ramah dan tulus.  Sangat cocok untuk relaksasi dan jauh dari hirukpikuk kesehatian.  Saya merekomendasikan tempat ini sebagai tempat untuk recharge new energy dan jauh dari stress.Suasa resortnya sangat alamiah dan hijau. Saya merasa nyaman, tenang, dan healing dari kesibukan dan stress. Terima kasih untuk para karyawan dan mbak Yani yang sudah merekomendasikan tempat ini.",5
22,"Saya menginap di kamar lantai 1 yang langsung menghadap ke kolam renang, kamar sangat nyaman, bersih, dan luas, fasilitas baik, karyawannya sangat ramah, makanan dari resto Herb Library juga enak dengan harga yang reasonable.",5
23,"Hotel tidak terlalu besar tapi bersih dan well maintained, staff sangat ramah dan professional. Best spa in bali, sangat2 wiorth it. Terima kasih untuk late checkoutnya, sangat sangat enjoyable dan recommended.",5
24,Saya sangat senang stay di Adiwana Resort Jembawan... Pelayanan yang sangat membantu dan memuaskan... Facilitas yang sangat lengkap... Untuk breakfast juga makanan nya bener bener sehat banget... Saya bakalan balik kesini lagi sama temen temen dan keluarga saya... Keren bgt deh pokoknya 🥰🥰🥰🥰,5
25,"Sangat Menyenangkan...Tenang dan Nyaman..Hidup sehat...Thank you Adiwana Jembawan Resort, pasti akan kembali ke Group Adiwana Hotel❤ Kamar bersih dan luas...pelayanan cepat tanggap, sungguh memuaskan..See you Bali",5
26,Kmi sangat senang atas pelayanan yg telah diberikan oleh para staf di hotel afiwana dan kmi sangat menyukai tempat yang kami kunjungin dan posisi hotel yang sangat bagus viewnya  Tetimaksi untuk para setaf adiwana hotel dan semoga next time bisa kesana lagi,5
27,"Hotel terbaik di Ubud, pelayanan ramah, fasilitas lengkap dan dekat dengan tempat wisata serta tempat makan. Lengkap dengan sarapan dengan pilihan menu yang beragaman dan ramah untuk vegan serta vegetarian.",5
28,"Kamar sangat nyaman & sangat tenang. Lokasi juga sangat strategis dekat dengan tempat makan, dll. Dan untuk tempat makan & servis juga sangat OKE. Posisi kamar dilengkapi balkon yang memiliki view cukup memuaskan.",5
29,"Suka banget sama pelayanan dari adiwana staff! So friendly dan helpful ♡ tempatnya strategis ke city center, makanan semua enak, view juga cantik tapi sadly ga ada lift semoga kedepan bisa ada lift ehehe",5
30,"kami sekeluarga menikmati liburan di Adiwana. kamarnya bagus, nyaman, luas. pelayanannya juga bisa dibilang sangat baik. makanannya juga enak, terlebih bisa mengambil breakfast kapan saja. semoga Adiwana makin terkenal.",5
31,Hotel memiliki servis yang sangat baik dan memiliki view natural jungle yang indah.. kolam renang view ke jungle juga sangat bagus.. sangat cocok untuk mewakili suasana ubud yang tenang dan relaxing.. sangat puas stay disini 2 malam..,5
32,Keren bangetttt bakal stay lagi disini Bathtubnya enak bgt Pokoknya luar biasa Pemandangannya dari kamar sangat asri Gak salah pilih kamar di hotel ini Everything is perfect. Sayang harganya tidak termasuk makan pagi,5
33,"Nice place to stay, relax and chill. Just perfect.  Kamar dengan bath tub, view greenery, sarapan dengan taste yang sangat baik dengan berbagai pilihan vegan, gluten free sungguh sangat menggugah selera. Terimakasih Adihawana Jembawan.",5
34,"Sangat menyenangkan bisa menginap di hotel ini. Staffnya sangat ramah dan melayani dengan baik. Menu makanannya unik--beda dari yang lain, penuh dengan cita rasa rempah-rempahan. Kamar hotelnya tertata rapi dan bersih serta suasana kamarnya tenang dan kondusif.",5
35,"tempatnya bersih dan makanannya enak, tetap mengikuti protokol juga. klo suka tempat yang di alam, beneran ideal banget, karena tempatnya memiliki tema jungle dan kerasa hawa alam banget. untuk yang suka ketenangan juga cocok karena ga deket jalan raya",5
36,Kami berkunjung berdua. Kamar yg diberikan sangat luas. Hotelnya tenang. Staf sangat ramah dan membantu. Sangat cepat merespons. Tentu saja selalu dengan senyum hangat. Terima kasih banyak Adiwana Jembawan atas pengalamannya.,5
37,"Hotelnya luas, tertata. very recommended buat stay lama, service nya juga oke.. Room & bathroom nya sangat bersih nyaman 🙏 Sarapan beragam dan enak. Sangat puas stay disini, semoga bisa balik lagi kesini 👍",5
38,"Thanks to Trisna n Lia  staff yang helpful banget.......Hotel nya sangat nyaman dan bersih .....view junggle nya sangat menakjubkan,saya menginap selama 3 malam....breakfast nya sangat enak dan juga sehat...rekomended untuk bawa keluarga atau pasangan",5
39,Saya senang dengan hotel ini dan nyaman Karena pelayanan yg ramah dan tepat waktu  Selain itu posisi hotel sangatlah bagus dan pemandangan hutan yg menyatu dengan konsep hotel ini membuat hotel ini sangat nyaman untuk ditempati oleh semua orang,5
40,"Receptionist ramah dan helpfull, kamar bersih dan besar, kolam renang menyatu dengan alam, breakfast enak dan porsi banyak. Cocok untuk keluarga dengan anak kecil. Lokasi dekat pasar seni ubud, saraswati temple, ridge walk.",5
41,"Kamar sangat nyaman, pelayanan OK, bersih sekali dan staff sangat siap tanggap/respon cepat.  Tersedia bathtub, shower, air panas, dll  Fasilitas kolam renang, sangat sunyi di samping sungai. Breakfast enak.",5
42,"Ngerasain staycation disini enak banget, bersih, asri, nyaman, jauh dari kebisingan.. Sarapan dan ngopi sore dari balkon jd pengalaman mengesankan… front office hospitality ramah semuanya membuat suasana bali semakin nyaman",5
43,"Suasana sangat nyaman dan asri, fasilitas komplit dan oke, kasur sangat empuk. Staf sangat ramah dan yang paling juara adalah makanan nya sangat enak, recomen deh untuk liburan bersama keluarga, next wajib kesini lagi.",5
44,Sangat nyanan pada waktu staycation di ubud. Apalagi kariawannya sangat ramah. Dan liburan di ubud nuansa sawah dan ketenagan alam yang sangat alami. Kluarga saya sayangatlah senang staycation in ubud,5
45,"kerennn bgt ini tempat buat staycation sama keluarga ataupun pacar ataupun temen. Tempat nya di Kota jadi gampang kalo mau kemana aja tuh deket bisa jalan kaki. Staff nya ramah ramah apalagi mb trisna thanks! Next aku sama keluarga ku deh ke sini tempat nya recommended bersih juga, fasilitas lengkap",5
46,Wah... aku bener bener seneng banget stay di Adiwana Resort Jembawan ini. Tempat nya bersih banget pelayanan / service nya sangat ramah 10/10 deh. Lokasi tempat dekat dengan Ubud Market jadi kalau aku mau kemana mana tu gampang ga kejauhan. BAKALAN BALIK LAGI KESINI!!! thankyou adiwana jembawan!!🤩🤩,5
47,"View hotelnya sangat bagus dikarenakan pemandangan hutan yang tidak permah dilihat dihotel manapun, hotelnya sangat bersih dan tertata rapi serta pelayanan yang sangat ramah dan juga sangat membantu. Terima Kasih",5
48,"Overal bagus cuma ada beberapa kendala seperti kulkas tidak dingin dan peralatan seperti sikat gigi tidak disediakan, semoga kedepannya bisa diperbaiki tapi overal cukup bagus dan staffnya sangat sopan dan ramah",4
49,Fasilitas nyaman dan bagus. Makanan yang disajikan sangat enak Dan fresh. Kebersihan bagus. Staff melayani dengan ramah. Ada valet parkir. Pool bagus. Cocok untuk staycation bersama keluarga. Recommended.,5
50,"Makanan enak , nyaman , kualitas kebersihan di jaga bgt, Kolam renang selalu dibersihkan.  Lain kali kami ke bali , akan mampir kesini lagi. Dan aku akan rekomendasikan ke teman2 di tangerang. Terimakasih",5
51,"Tempatnya di pusat kota ubud jd deket mau kemana mana, stafnya juga ramah ramah dan sangat membantu, nextt liburan selanjutnya bakall kesini lagi.. terima kasih atas pelayanan yang sangat menyenangkan❤️❤️",5
52,"Hotelnya keren banget, bersih, servicenyaa oke pollllll. Terbaik deh, shampoo body lotionnya wangi banget pokonya ga akan nyesel, puas deh. Memuaskan banget dan gaakan rugi, kita dapet jg hargaa promo",5
53,"cuma bisa bilang ini terbaik !!! pengalaman pertama yang tidak mungkin dilupakan,mulai staff sampai kamar semua terbaik . sangat direkomendasikan buat solo traveler, pasangan maupun keluarga semua bisa",5
54,Saya 1 Malam di Adiwana mendapatkan servis yang sangat luar biasa memuaskan. Ada insiden banyak laron yg masuk ke kamar kemudian saya laporkan ke pihak resepsionis dan kamar saya di upgrade ke kamar yg ada bathup yang membuat anak saya sangat gembira. Semoga ke depan pelayanan Adiwana selalu yang terbaik terus. Sukses terus buat Adiwana resort jembawan yg selalu memberikan pelayanan terbaik.,5
55,"Resort ini merupakan resort terbaik yang pernah saya inapi. Dari keasrian, keindahan dan maintenance lingkungan dan roomnya yang sangat bagus, servicenya yg sangat baik, staff hotel yang sangat ramah dan memberikan pelayanan yang maksimal dan cepat. Serta ambience dari lingkungan hotel yang sangat mendukung untuk self healing, menyangkut konsep dari resort ini yaitu Wellness. Dan juga kelas Yoga selama 1 jamnya yang sangat menenangkan. Dan yang terakhir makanan dari restauran resort ini yang tidak kalah hebatnya, yaitu restauran Herb Library Restaurant, yang bisa diakses tidak jauh dari Adiwana Resort Jembawan.",5
56,"Pelayanannya sangat ramah, kamarnya bersih, rapi dan sangat nyaman, suasana sejuk dan asri. Tempat hotel ini strategis dekat dengan berbagai daya tarik wisata sehingga memudahkan bagi wisatawan, cocok untuk yang suka dengan ketenangan, karena hotel ini mempunyai tema wellness",5
57,"Menyenangkan menginap disini sangat tenang dengan pemandangannya  indah. Untuk service yang sangat bagus, fasilitasnya bagus, makanannya enak, jika ada kesempatan lagi saya akan berkunjung lagi ke tempat ini",5
58,"Pelayanan sangat memuaskan,  kamar dan fasilitas sangat nyaman dan lengkap  breakfestnya enak menginap dua malam di adiwana resort sangat menyenangkan dan paling recomen untuk menginap ketika  berkujung ke ubud",5
59,"Menyenangkan, tempat yang nyaman, bersih, dan tenang. Staf hotelnya ramah, makanan yang enak. Fasilitas lengkap dan baik. Yang suka dengan ketenangan bisa nginep disini, karena resort ini tema wellness",5
60,"Kami dari politeknik pariwisata Bali melaksanakan praktikum lapangan di daerah Ubud dan menginap 3 hari 2 malam di Adiwana Resort Jembawan sangat nyaman, pelayanan dari staffnya juga sangat ramah dan sangat membantu kami.",5
61,"1. Dibantu mba Lia dr front desk yg ruamah banget dan selalu ditanya ""bagaimana pak istrhtnya nyaman?"" Untung ga baper sy mbak 😮‍💨 2. Setiap pekerja yg papasan selalu salam dan senyum dan nanyain hal yg sama which is extraordinary 3. Adiwana suitenya buagus puolll better than Kemp***i di jakarta.  4. Kolamnya bagus polll ademmm 5. Dan baru tau Adiwana dimana mana bahkan ada yg di nusa penida!!! Nyesel pas di penida ga stay di adiwana 6. Ruangan surprisingly selalu diberesin tanpa qt minta tolong, kek kmrin sarapan 1 jam balik2 kamar dah rapi buangettt!!! 7. Oh ya sabun buat di bath tub rose coconutnya juara, wangii poll.   Pokoknya kalian kalau ke ubud harus kesini!!! Wajib",5
62,"Resort yg benar2 menawan lokasi yg strategis,sejuk,asri,suasana pemandangan alam yang sangat indah.kamar yang sangat luas,bersih dan kamar mandi yg bersih dan ada sabun yang ber aroma rempah bali bikin nyaman ,untuk staf resort nya sangat2 sopan dan ramah ,serasa nyaman banget disana, trima kasih mbk LIA yang slalu bantuin prkir mobil pasti nya next Trip balik lagi disini.trima kasih adiwana resort jembawan.",5
63,Spectacular hotel and very helpful staff. Saya akan kembali lagi dengan keluarga. Semua yang disajikan sangat bagus dan dapat kesempatan upgrade kamar FREE. PEMANDANGAN INDAH dan BERSIH. No hesitation!,5
64,"Dari segi lingkungan dan ruangan sangat bagus. (4/5) Breakfast akan lebih baik apabila ditambah dengan jenis daging2an (3,5/5) View kolam renang menarik Staff sangat ramah dan membuat kita semakin nyaman",5
65,"Bagus bgt dan recommended, kamar nya bersih. Konsep nya bagus, nyaman bgt dan tenang.  Spa nya juga luar biasa. Ada sesi konsultasi untuk menyesuaikan dgn pribadi masing2 orang. Aku recommended open cakra massage ❤❤❤",5
66,"Dari pertama kunjungan, sudah disambut welcome drink dan hot towel sembari menunggu kamar disiapkan. Sejak awal setip di contact selalu cepat tanggap melayani. Request tamu selama yg disediakan ada, cepat di bantu. Keramahannya luar biasa. Semoga bisa kembali menginap disini",5
67,"Tempat yang bagus dan luas untuk menginap, kamar nya bersih dan nyaman, bisa berfoto foto, staff yang ramah, pelayanan nya sangat bagus. Pemandangan nya asri ditambah suasana Ubud yang sangat asri dan sejuk",5
68,"Kesan pertama saat tau lokasi di tengah kota ubud agak sedikit ragu krn saya sangat ingin view alam, tapi saat sampai di lokasi trnyata ada lembah yg tersembunyi, so exited 😍 pengalaman yg sangat menyenangkan, super 👍",5
69,"pelayanan oke bgt, ramah, kamar luas, bersih juga. recommended. will come back for sure next holiday❤️🙏 parkirnya bisa vallet juga. deket dengan mana” alias lokasi strategis. kolam renang bersih. pemandangan bagus",5
70,"Sangat menyenangkan bisa stay disini selama 3 hari 2 malam, pelayanannya sangat membantu, staff nya semuanya ramah-ramah, butuh ini itu langsung cepat dilayani. Selain itu suasana nya sangat menyatu dengan alam, kamar view forest sangat tenang dan adem banget, resortnya enak tidak padat visitor karena kamarnya juga limited, sehingga fasilitas umum seperti pool serasa punya sendiri🥰🙏🏻",5
71,"pelayanan memuaskan, nyaman tempat tidurnya, untuk spanya nanti di tambah lagi timnya ya biar yg lain kebagian untuk merasakan spanya yg enak 🤍 kolam renang nya juga bagus serasa privat tidak berisik.",5
72,"Lokasi tepat berada di central Ubud, namun suasana sangat menyenangkan dan menenangkan, kategori kamar terendah sudah termasuk balkoni, kamarnya luas, bersih dan properti Adiwana sudah pasti sangat direkomendasikan.  Terimakasih juga untuk staff - staff Adiwana Jembawan yang sangat ramah.  Jika ada waktu dan kesempatan, sudah pasti akan dijadikan pilihan untuk tempat menginap.",5
73,"suasana nya tenang sekali dan sesuai untuk honeymoon, pemandangan juga indah, pelayanan baik sekali dan tidak mengecewakan. saya dan suami benar-benar menikmati menginap di adiwana, akan kembali lg kesana.",5
74,"- kamarnya bersih & aesthetic  - banyak spot foto yang instagrammable - kolam nya bersih & bagus untuk foto2 langsung pemandangan alam Pengalaman yang menyenangkan & mengesankan bisa menginap di Adiwana  Resort Jembawan, rasanya ingin menginap lagi disini karena suasana tenang & asri. Semoga bisa kesini lagi dilain waktu 🙏👍",5
75,"Kedatangan bersama keluarga disambut sangat baik. Staffnya ramah2. Kami dpt upgrade kamar di lantai 3. Sayangnya tidak ada lift jd mohon notes lbh dulu jika ada kebutuhan khusus. Namun team Adiwana sangat sigap menyiapkan room pengganti di di GF keesok harinya untuk ortu. Kamarnya luas…( lt 3 ada bathtube yg di GF ga ada). Kolam renang cukup besar, bersih dan sepii (ada 2 pool). Breakfastnya juga enak dan viewnya bagus. Verry recomended! Akan kembali lagi kesini.",5
76,"Hotel bagus, servis luar biasa. Resepsionis dan para hotelier lainnya sangat membuat kami terkesan. Kamar pun bersih dan bagus. Pemandangan di hotel ini juga bagus sekali. Saya akan datang lagi kesini nanti.",5
77,"Good facilities, dpt upgrade dr grand deluxe ke room adiwana. Kamar bagus, bersih dan nyaman, lokasi dekat kemana2, tempat makan, pasar seni ubud, monkey forest. Pelayanan ramah dan oke.. …………………………………. …………………………………. …………………………………",5
78,"Very nice resort overall, staff nya ramah2, spa nya sgt memuaskan, hotel bersih dan luas. Very helpful staffs too, daerah nya pas ditengah2 Ubud tp still very quiet jd cocok untuk couple yg mau honeymoon or family retreat. Or even staycation sendirian to pamper ourselves. Sbnrnya resort yg sehat sih krn resto nya vegan-vegetarian based. But byk resto disekitar kok yg menyediakan other food options. A good experience indeed",5
79,"Kami tinggal disini selama 3 malam. Tempat nya tidak jauh dari Ubud Center, gampang sekali akses untuk mencari makan. Bicara soal makan, makanan yg disajikan di Herb Library (restoran hotel) sangat fresh & cocok untuk rejuvenate tubuh & pikiran yg lelah. Banyak rempah2 & natural ingredients. Menu spa disini jg sangat bervariasi, banyak yg untuk healing & rejuvenation, sangat cocok untuk penghuni kota terutama Jakarta, dengan tingkat stress environment & hidup yg sangat tinggi. Kita sangat rekomen hotel ini untuk getaway yg bersifat rejuvenating.",5
80,"Kamar nya bagus, bersih, pokoknya senang stay disini .  Resto Herb Library nya enak. Kami sangat puas stay dì Adiwana Resort Jimbawan . Next akan staycation lagi disini . Recommended banget hotel Adiwana Resort Jimbawan",5
81,"Ketika check in, dilayani dengan ramah dan diberikan welcome drink. Pengisian check in via online. Kamar mandinya diset dipisahkan tirai dengan kamar. Ada kolam renang dan bisa yoga juga. Bonus kupon diskon spa dan breakfast juga. Terima kasih.",5
82,"Adiwana resort Jembawan adalah salah satu resort terbaik yg terletak di pusat kota, beruntung stay disini dan dapat free upgrade ke kamar yang ada batubnya sukaaaaaa sekaliiii 😍 pemandangannya langsung mengarah ke jungle dan pool, kamarnya luas dan bersih pelayananyaaa superrrrrrr ramah sekaliiii typical orang Bali. Sarapannya sehat bangettt 😊  pokoknyaaa next akan kembali lagi dan tinggal lebih lamaaaaaaa ,😍😍 terima kasih",5
83,Hotel yang sangat nyaman. Semua staf sangat ramah. Happy mee^^ Semoga bali kembali seperti Bali yg kami kenal sebelumnya. Semangat untuk semua pelaku pariwisata. Yeyyy^^ Semoga next time bisa kembali lagi^^,5
84,"Mau liburan sekalian healing, cocok banget disini. Tenang, staff hotel yang sangat ramah dan membantu, Makanan yang enak,kamar yang luas  bersih dan view yang menenangkan. Disamping itu berada di pusat kota ubud, jadi dekat kemana2. Gak mikir sih kalau liburan ke bali untuk balik lagi kesini. 🙂",5
85,"Kamar  Bersih, luas, amenities komplit ( sabun, shampo, bodylotion, hairdryer).  Hotel Nyaman bgt, 1 menit dr jalan raya jd tidak berisik, agak masuk ke gang tp muat 1 mobil dan  1 motor jd cukup luas, ditambah dengan 1 way jd aman bgt. Parkir mobil tersedia.  Service Oke bgt! Semua staffnya helpful terutama Mba Lia yg dr awal sudah menyambut dan menjelaskan ttg hotel. Wlpn bertemu pertama x tp sudah ketawa2 bersama (it feels like home ,, not a stranger)- you know what i mean-   Resto Herlibrary!! Enak bgt terutama rainbow noodle… enak2! Dr breakfast sampe dinner di sini… yummy dan harganya bersahabat bgt! Ada paket 95 rb desser, maincourse, minum!  Overall: 100 buat adiwana jembrawan.!! 😻",5
86,Wah keren sekali kamar junior suite saya stay 2 malam di kamar 317 menyenangkan dengan view hutan bambo dan tebing yg fredh benar2 healing retreat dan wellness konsep ! Kamar luas sekali dengan living room besar dan balkon langsung cliff hutan ..  best way to saty in ubud,5
87,"Mulai dari sambutan recepsionis dan markom yang luar biasa, disambut dengan minuman dragon gingger juice yang lezat. Kamar yang mewah dengan dikelilingi cermin dan marmer, juga kolam renang dengan view jungle! Luar biasa nyaman.",5
88,"Sangat berkesan, mengapa? karena konsep yg ditawarkan sangat berbeda dengan kamar-kamar hotel pada umumnya, oleh karena kamar ini tidak membatasi antara kamar mandi dan kamar tidur yang menjadikan kamar ini menjadi luas. Ditambah dengan interior yg menarik dan sangat pas dengan taman yg sangat rimbun. Menjadikan suasana sangat sejuk dan nyaman untuk ditinggali. 😎👍",5
89,"Kami memilih resort ini karena membaca review yg bagus dan memang semuanya sesuai dg expectasy kami. Dari servis para karyawan, kebersihan kamar, dan sarapan sangat baik. Kami ditempatkan di kamar lt 3 yg viewnya luar biasa, seperti di foto profilnya resort hehe. Sarapan luar biasa di Herb Library yg ternyata pemenang penghargaan vegan resto. Anak kami sangat menyukai berenang, sangat menyenangkan. Kolam cocok utk keluarga. Selanjutnya jika akan berkunjung ke Ubud lagi, kami kembali ke sini.",5
90,"Lingkungan nyaman, adem, tenang, dan pelayanan yang sangat ramah sehingga sangat berkesan yang akan membuat ingin kembali lagi 😍  makanannya enak interiornya berkesan sangat sejuk dan kebunnya rindang",5
91,"lokasi strategis dekat dengan tempat makan di sekitar ubud,  fasilitas kamar dan lainnya lengkap dan bersih, semua staf ramah ramah. breakfastnya lengkap dan sehat. hotel yang recommended untuk liburan di ubud",5
92,"Saya dan teman saya tinggal selama 1 malam di kamar lantai 2 dengan twin bed, hotelnya bersih, di sediakab masker dan hand sanitizer di kamar juga, breakfastnya enak dan sehat, staffnya sangat ramah sekali, saat check in dan out di bantu ambil koper kami di lantai 2 mobil juga d bantu valley. Akan berkunjung kembali nanti bersamaa keluarga. Terikakasih adiwana hotels.",5
93,"Tempatnya bagus, luas dan juga nyaman banyak suara jangkrik dan burung berkicau sekitar area hotel. Lokasi juga strategis, mau cari cemilan dan jajanan banyak pilihan. Pelayanannya jg bagussss. Dan untuk harga pastinya sangat amat terjangkauuuuu 😙",4
94,Nyaman banget untuk staycation bareng keluarga poolnya juga bagus dan makanannya enak banget pokonya rekomen suasananya chill banget comfy banget dan servicenya juara sopan banget dengan harga hotel segini puas sekali,5
95,"Apabila membutuhkan tempat yang penuh kedamaian dan ketenangan, anda harus kesini. Resort yang tenang, jauh dari keramaian. Kamar luas. Pemandangan yang bagus dengan makanan sehat yang enak. We got a free upgrade room. A nice place to stay",5
96,"Resort hotel yg classy,elegan,dan pastinya nyaman dan tenang. Benar-benar memiliki quality time yang baik menginap disini. Kamar yang bersih,lengkap dengan semua fasilitasnya. Makanannya enak,pemandangan yang bagus,staff yang ramah. Benar-benar pengalaman menginap yg tidak akan terlupakan.",5
97,"Akomodasi yang luar biasa. Semuanya perfect: desain hotel, pelayanan staff, kamar, kebersihan, kolam renang, sarapan, dan detail lainnya. . Superb. Everything was just perfect: location, staffs, room, pool, breakfast, and other details.",5
98,Resort hotel sangat Nyaman. Dapat kamar pool access yg luas kamarnya besar sekali. Stag very baik Dan membantu sekali. Saya akan kembali kesini nanti. Jangan lupa untuk floating breakfast sangat rekomen.,5
99,"Tempatnya nyaman dan tenang, bersih dan juga semua staff ramah. Dekat dengan tempat tempat berbelanja. Untuk sistem pemesanan pun fleksibel dan buat nyaman. Serta untuk breakfast enak. Suasana nyaman dan tenang",5
