,review,stars
15,"Senang sekali bisa stay di sini. Dari awal sudah di sambut dengan hangat oleh security di depan. Proses check in cepqt dan mas tusti di reception sangat ramah dan informatif. Stay disini 3malam.. 2 hr kami breakfast kebetulan tidak dapat makanan nasi goreng yg halal..tapi mereka punya option untuk dganti dengan nasi putih. Kamar sangat bersih dan luas,cuma kebetulan kamar kami ada semut di dekat wastafel, Keseluruhan hotelnya sangat baik dan lokasinya sangat2 strategis.sayang sekali pas kesana pas ppkm naik lagi jd agak sepi untuk sekitaran seminyak. Terimakasih u paasha,semoga keadaan bali bisa jauh membaik dan ramai seperti dulu dan bs nginep lagi disini :)))",5
16,"hotelnya sangat bersih, kamarnya jg sangat luas. pelayanannya jg sangat baik. kalau balik ke bali bakal stay disini lagi. sekitar hotel juga sangat banyak kuliner khas bali hingga western food. gofood & grab food friendly",5
17,"Hotelnya besih, pelayanan staff sangat ramah, kamar lengkap dan besar. Puas menginap disini dan akan kembali menginap jika ke seminyak  Sukses utk u paasha semoga semakin ramai dan si cintai para wisatawan",5
18,"Nice room, clean, comfortable, super spacious, nice staff. Overall GREAT! oh ya dan check in - check out time bisa 24 jam. lingkungannya juga dekat kemana2. dekat la favela. nyaman dan sangat recommended sekali. best value!",5
19,Lokasi u paasha sangat strategis ke tempat2 bagus di seminyak bali termasuk jalan kaki ke pantai terdekat. Kamar cukup luas dan bersih serta staf nya yang ramah dan membantu proses selama stay di u paasha..,5
20,Kamar cukup luas dan nyaman ada balkoni dengan view yang cukup bagus. Pelayanan hotel juga hotel dan ramah dan sarapan cukup enak karrna ada cita rasa Balinya. Lokasi cukuo strategis ke tempat makan yang enak,5
21,"lokasi oke karna di daerah seminyak,deket kemana” kamarnya juga besar nyaman  cuma kalo mau minta laundry bag harus bayar  pdhl hotel” yang dibawah u paasha aja dpt free  🙃😅 ya jadi kalo mau bawa sendiri aja deh ya",4
22,"Sangat"" Worth it dengan harga per malam yang dibawah sejuta!! Sarapan enak semua, keluar hotel jalan kaki 5 menit sampe semvill, yang paling the best servicenya!! Thank you so much buat kak Dhyan yang selalu mastiin aku nyaman dan semua kebutuhan di hotel selalu tercukupi ❤️ So happy pasti bakal balik lagi!!",5
23,Very good place for stay.. very recomended hotel..very clean.. wow..very good service.. Thx ya ka Rina frontdesk .. ramah sekali dan sangat membantu .. next akan datang nginap lagi dihotel ini.. Oiya satu lagi uda murah dapat breakfast nya enakkk loh taste nya ...dan tempat nya strategus banget depan nya lgsg minimarket dan banyak restoran2 bagus mau kemana2 dekat bangetloh guys..,5
24,"All Good ... 5 Star Service , Breakfast Enak Sekali  ... , Lokasi Strategis dekat dengan tempat makanan dan hiburan , Sangat direkomendasikan untuk yang akan berlibur ke Bali  Sangat Puas Sekali , Good Job",5
25,"Lagi nyari hotel di malam hari, tiba-tiba nemu hotel ini. Liat reviewnya bagus terus nyoba booking. Dan memang senyaman dan sebagus itu. Lokasinya juga strategis. Terlalu nyaman makanya kami memutuskan extend...",4
26,"ManTab👍 recomd Pelayanan sangat baik Minta u breakfast, minuman, dll sangat cepat  Pak Detha juga sangat baik mengerti klien, kebutuhan dan kemauan klien di lengkapi  besok 28-30 saya cek in U Paasha Seminyak lagi  Puas banget  Thankyou",5
27,"Kamar luas, pelayanan oke, staf hotel ramah, pool di rooftop juga bagus karena lebih private tidak berdekatan dengan restoran seperti hotel2 lain,breakfast juga enak. Next bakal balik lagi stay disini klo ke bali. Terima kasih",5
28,"Kamar nya sangat luas, kamar sangat bersih, pelayanan sangat baik, fasilitas berfungsi dengan baik, makanan nya juga OK, dekat dengan pusat keramaian kuta, tersedia tempat sewa kendaraan lewat pihak ketiga.",5
29,"Terimakasih untuk hospitalitynya, pelayanan sangat ramah, membantu dan jam check out yang flexible. Kamarnya luas dan bagus untuk lokasi juga sangat strategis. Kalau kebali pasti balik lagi. Terimakasih U Paasha",5
30,"Menyenangkan sekali inap di u paasha, servicenya bagus, baik2, ramah, membantu juga waktu temen kopernya ga bisa dibuka atau hair dryer hotelnya rusak. Kamarnya luas dan nyaman. Request setrika juga bisa. Makanan bisa diantar ke kamar. Makasih ya",5
31,"Tempatnya asik, pas di jalan kayu aya seminyak. Bener2 deket sama restaurant, cafe, bar bahkan cluh. Jadi ga perlu transportasi lagi, tinggal jalan kaki ke tempat tujuan yg di mau kayak resto, atau cafe. Hotelnya bersih banget, pelayanannya sangat memuaskan, makanannya juga enak2. Bakalan recomendasiin hotel ini buat temen dan keluarga!",5
32,"Kawasan dekat dengan pertokoan di seminyak, kamar super luasss, dekat denagn canggu, makn so far enak, di dipannya ada cafe bali yg enak juga, rekomen bangaet walopun blm sempet ke pool side, masa pandemi bisa check in 24 jam",4
33,"Sangat sangat nyaman sekali, makanan enak, massage spa enak bangeeettt 🥰 kamar bersih, kolam renangnya juga bersih, luas, kasurnya pun bersih overall stay di u paasha seminyak Bali sangat recommended 👍🏻🥰",5
34,"saya menginap 2 malam, dan sangat puas. kamarnya besarr, nyaman dan bersih. staff jg sangat ramah, ditambah lokasi yg sangat strategis di seminyak. parkir jg luas. the rooms are spacious, cozy and clean, the location is strategic, the staff are very friendly.",5
35,"Kamar super luas, harga terjangkau, dekat kemana-mana. Cozy feeling banget hotelnya. Ada rooftop swimming pool juga! Staffnya ramah2 semua! Thank you, ga ekspektasi bakal senyaman ini. Thank you! Gonna be back soon of course! Oh iya bentuk hotelnya juga lucu",5
36,"Hotel nya bersih .... kamarnya luas.......  pelayannya ok .......... Ok buat stay disini Breakfast juga ok, hanya saat pandemic seperti ini hotel blm melayani breakfast Buffett. So breakfast disajikan per piring per org per menu. Setiap tamu hanya dpt milih 1 menu aja.  Thank you",4
37,"Kamar luas sekaliii, ada balkon kalo untuk yg prlu smoking area,krn d dlm kmr ga boleh. Di balkon ada jemuran kcl jg. Kmr mndi sesuka itu krn pisah antara buat mandi dan wc dan bersiihh. Ada espresso coffee maker jg. Kolam renang bersih cm hrs sring dipantau krn tngan jahil pengunjung yg suka buang masker sembrngan,jd smpt liat satu msker dpinggiran kolam,but its ok ud lgsg dbrhsin ko. FO jg ramah. Cm agk syg aturan hotel jam check in dan check out bnr2 24 jam, jd ga bs late co dkit hihihi.",5
38,"Kamar mandi bersih, nyamannn kamarnyaa besarrrr jugaaa cocok utk kluargaa ❤️ Untuk shower di toilet terlalu kencang , kesemprot lumayan sakit. Service nya sangat bagus, karyawan juga ramah fast respon",5
39,"Sangat menyenangkan menginap disini, kalo ke bali mau kesini lagi. Kamar luas, fasilitas lengkap dan ada rooftop.  Untuk breakfeast nyaa enak dan komplit bisa di antar kekamar.  Overall sangat baik hotelnya",5
40,Seneng banget bisa stay di kali ke 2 di U Paasha Seminyak. kamar luas bgt bersih bgt jugaaaaa. dan salah satu alasan saya untuk stay kembali saya suka sekali dengan ayam goreng lengkuasnya hahhaha. saya aka  stay lagi di U Paasha Seminyak,5
41,Tempat menginap yg nyaman. Pelayanan oke. Staff yg ramah dengan Mbak Dhyan...makanan enak..lokasi strategis dekat dengan pantai dan dekat pertokoan serta tempat kuliner..ada spa nya juga serta pijat ..,5
42,"Nice, clean, comfort Have a nice view Pegawainya semua ramah Letak strategis Breakfast enak Harga terjangkau Kamar luas Semua lengkap Kondisi damai, karyawan baik semuaa dan sangat kooperatif ❤️❤️❤️❤️",5
43,"Cukup menyenangkan, fasilitas dan pelayanannya luar biasa makanan cukup enak porsi jika bisa d tingkatkan akan pebih baik lagi kedepannya dan variasi menu makanan cukup. Kebersihan areAa cukup bersih kolam renang bersih",5
44,Menginap di U paasha menyenangkan..ada rooftop dan kamarnya luas dan bersih.. ranjangnya besar.. ada pilihan sabun..jd unik banget  terletak di jalan kayu aya.. dan area nya lumayan rame untuk situasi pandemi saat ini,5
45,"Menginap di upaasha .enyenangkan , staff ramah , koma renang besar , disediakan pilihan soap bar nya saat check in , saya pilih lemongrass segar sekali , setiap hari diberikan free soap bar nya , semoga bali cepat membaik , sedih liat kalo sepi",5
46,"Pelayanan dan fasilitas sangat lengkap,parkiran luas,breakfast enak,strategis,untuk check out di layani baik oleh mas satria,untuk ke pantai,tanah lot,kintamani,bedugul,jimbaran sangat deket dari hotel",5
47,"bagus servicenya,  tempatnya bersih nyaman dekat kalau mau kemana mana pelayanan bagus walau booking nya malam  tetap masih dilayani dan diberi kabar  makanan paginya juga dianter dengan higienis ditutup semua sebelum kita makan jadi merasa aman",5
48,"Stay di U Paasha selama 3 hari 2 malam, pelayanannya bagus banget dan ada beberapa fasilitas unik seperti Movie Night di kolam yang super bagus 👍🏻   super recommend untuk stay disini, karena lokasi juga strategis",5
49,"sering saya ke Bali baru hotel ini konsepnya menarik minimalis ,kamar nya luas ,bersih ...pokok nya recommended banget nih hotel ..keren pass banget buat yang liburan sama keluarga  ke Bali   Buat @juni ramah dan cepat  terima kasih banyak",5
50,"Kamar luas, bersih , staf sangat ramah dan membantu, makanan enak , tempat sangat strategis , view dr kamar oke bangeetttt  Rooftop nya keren ,kolam renang juga besar.. overall PUASSS  Cocok bgt buat liburan atau staycation .  Dan banyak spot foto yg instagramable bgtttttt",5
51,"Pengalaman yang sangat memuaskan , semua di jelaskan dengan ramah dan baik oleh teman teman , such a great hospitality. Sempat underestimated soalnya book room dengan type no view, tp dapat kamar di atas so pasti dapat view, kamar luas dan bersih, dan seperti Hotel U yang lainnya , dimana sistem cek in cek out nya 24 jam , disini juga sama. Dikamar sudah tersedia mesin kopi dan beberapa koleksi teh.  Di hotel ada fasilitas sepeda gratis lumayan bisa olahraga keliling seminyak , pool ada di atas , jd kita bisa liat 360 derajat view sekitar seminyak. Untuk sarapan kemaren ala carte dan terima kasih boleh diganti menu nya pas di restorannya. Special thanks untuk Kaka Juni, yg sudah senantiasa menjelaskan semua fasilitas hotel tadi. will come back soon.   Thanks everyone  best…",5
52,"Staffnya ramah - ramah Bersih banget Kamarnya guede Free upgrade ke seaview Kolamnya juga gede Pokoke semua menyenangkan, deket kemana mana, pusat keramaian ketimbanh kuta. Prokesnya dijalankan dengan baik. Thank you U Paasha for services and free vouchernya",5
53,"Hotel yang de best sihhh. lokasi paling oke deket bgt kekota. kamarnya sih juara bet gede dan luas bgttttt. Lobbynya ituloh dewa bgt kerennnn. padahal keliatan kecil klo dri luar, tp pas masuk heran bgt ni hotel luas bgt kamarnya. LOVE pokoknya!!",5
54,Asik asik staffnya sigap selalu cekatan smile 24hours.kamar nyaaman luas rapi tempatnya juga dipusat seminyak jadi mau jalan kemana aja gampang gaperlu pakai kendaraan makanannya enak2 pasti sy akan kembali,5
55,Pertama kali nginap bersama keluarga  dihotel ini . Saya suka konsepnya dàn kamarnya luas sekali serta kolam renangnya juha sangat luas enak buat berjemur . Untuk sarapannya juga sangat enak enak . Proses check innya juga cepat dan kalau kebali lagi pastinya akan saya kesini lagi .,4
56,Breakfast nya ga sebagus yg saya pikirkan...saya pernah bermalam di stones kuta and saya amazed dgn brrakfast mereka and saya mencoba di seminyak and saya lihat u paascha sepertinya bagus tetapi pas saya disana..Breakfast nya sangat mengecewakan untuk ukuran harga permalam hampir 2 jt...well so dissapointed,3
57,"Dear Management,  Saya tidak menginap disini. Hanya masuk ke area parkir 10 detik. Hari ini siang jam 1 tgl 4 Desember. Sebagai turis di Bali, saya rencana mau ke La Favela tetapi tidak dapat menemukan tempatnya dan harus putar balik.   Kebetulan saya lihat ada tempat yang kosong untuk putar balik. Dimana di hotel U Paasha ini, sewaktu saya masuk dan putar balik. Saya juga tanya dengan sopan, dimana La Favela. Security menjawab tidak tahu. Kemudian saya putar balik. Dia datang ke saya dan menegur ""bapak hanya putar balik ya?"" Saya jawab iya. Dia bilang ""lain kali jangan diulang"" sambil menggebrak mobil saya. WOW!!  Kalau rusak U Paasha mau ganti? Saya bilang ""loh kok bapak begitu"". Dia menaikkan suara ""saya disini cuma kerja pak!!!"", ""pak cuma putar balik disini"". Saya bilang…",1
58,"Hotel U Paasha ini mempunyai banyak keunggulan Kamar nya sangat besar, dan berbalkon Kolam renang rooftop yang besar Pelayanan yang sangat baik Dan berada dipusat keramaian.  U Paasha sendiri sangat fleksibel di waktu check in dan check out. Jika kita datang pada jam check in, pada jam itu pula kita akan check out di kemudian harinya.  Kamar di u paasha sangat memuaskan, mempunyai ranjang yang besar, 2 buah sofa dan balkon.  Saya dan keluarga sangat senang tinggal 2 hari di u paasha, next nya kami akan menginap dsn lagi jika ke Bali.",5
59,"Hotel ini dari luar tampak biasa saja, namun begitu masuk ke dalam dan kamarnya keren banget desainnya dan nyaman. Lokasinya juga sangat strategis di kawasan Seminyak dekat dengan cafe, bar dan restoran. Pelayanan stafnya juga cukup ramah. Harganya cukup terjangkau. Kamarnya cukup besar.",4
60,"Untuk pertama kalinya menginap di hotel ini. Kesan pertama udah langsung suka sama hotelnya. Pelayanannya ramah dan sangat membantu. Lorong menuju kamar sangat lebat sehingga menimbulkan kesan yang berbeda untuk hotel2 pada umumnya.   Kamarnya bagus, luas dan interiornya sangat simpel. Sayangnya dapat kamar di lantai 1 dan tidak ada viewnya. Konsep kamarnya sangat membuat siapa saja yang tinggal sangat nyaman.   Kolam renang berada di lantai 5 beserta tempat spa dan bar. Pemandangannya lumayan bagus, kolamnya pun cukup besar. Area untuk berjemur pun sangat luas.   Makanannya enak dan sarapannya juga enak. Kita bisa pilih coffee latte atau cappucino untuk breakfast. Letak hotel ini sangat strategis. Pokoknya U paasha hotelnya bagus dan nggak menyesal pilih hotel ini. ❤️👍🏻",5
61,"yang paling menarik dari hotel ini adalah lokasi sangat strategis di tengah kawasan paling ramai di seminyak. mudah sekali cari makanan, tanpa perlu berkendara. 5 menit jalan ke seminyak village. yang paling berkesan adalah whenever wherever yaitu jam berapa anda check in, maka anda bisa check out pada jam yang sama di hari besoknya. jadi bener2 maksimal. dan breakfast bisa diambil kapanpun sampai jam 11 malam setiap harinya, ga rugi donk kalo ga sempet breakfast bisa pake utk lunch/dinner. kolam renangnya tenang dan airnya hangat pas",5
62,"Kesini sm suami dan anak balita gw waktu bulan oktober tahun lalu, tp gw masih keingetan gmn kerennya ini tempat..  Kamarnya besar, makanan enak trs pelayanannya ramahhhh bgd , ditambah viewnya pun bagus walopun memang agak mahal harganya, hehe ",5
63,"Ruang kamarnya benar2 spacious, nyaman dan tersedia 2 sofa besar. Varian breakfast banyak dan taste internationally. Pelayanan super. Ada kesalahan tanggal saat kami check in dan kami tidak meminta apapun. Yang seharusnya kami check in 22-24 Des, kami baru check in 23 Des. Mereka menawarkan memberikan kamar pada tanggal 23-25 sesuai kebutuhan kami tanpa charge apapun. Thanks to Pak Wisnu who helped us talking to the Manager. Overall, perfect.",5
64,"Saya menginap di hotel ini untuk 2 malam, saya sangat puas dengan kamarnya yang cukup lega dan dengan design yang menarik.  DAri sisi menu sarapan asangat bervariasi dan enak.  Saya suka dengan fasilitas kolam renangnya di rooftop yang sangat cantik ketika di pagi hari dengan udara yang segar.  Lokasi cukup strategis bagi anda yang suka dengan dunia malam, dan banyak sekali resto dan bar di sekitar hotel",4
65,"Menginap untuk 4D/3N. Untuk positifnya : 1. Greetings dan pelayanan yang ramah. Request untuk smoking room dapat kamar satu lantai dengan lobby. 2. Big room. Ada sofa besar, balcony tapi sayang tidak ada lampu nya jadi kalau malam gelap sekali.  3. Dijelaskan secara detail untuk complementary ataupun yang terkena biaya tambahan seperti minibar, dll. 4. Lokasi sangat strategis. Kebetulan depannya persis ada mini market. Banyak pilihan restaurant, cafe, pub, stores.  Negatifnya :  1. Walaupun lokasinya strategis tapi agak membingungkan untuk pertama kali cari hotel ini karena sign nya tidak seperti hotel sebelah. 2. Beberapa kali lampu kamar tiba-tiba mati. 3. Kamar panas. Ternyata freon nya habis dan harus memanggil teknisi malam-malam untuk memperbaiki dan mengisi. 4. Room…",3
66,"Hotel ini berada di pusat Seminyak dekat dengan banyak resto terkenal seperti ultimo dll fasilitas hotel standar tapi kamar cukup bagus dan besar, kolam di atap lumayan unik, cocok untuk yang suka night life",4
67,"Hotel ini terlihat sangat menarik dari luar ketika pertama kali buka sehingga ketika minggu lalu saya ada kesempatan berkunjung ke Bali lagi untuk suatu kunjungan bisnis, saya penasaran untuk mencoba hotel ini. Lokasinya memang memiliki akses strategis ke banyak tempat2 makan unik dan juga rentetan boutique di sepanjang Seminyak.   Hotel ini berbintang 4, dan ketika masuk ke kamar saya memang langsung menyadari bahwa hotel ini bukan berbintang 5. Saya sangat jeli dengan kebersihan, dan salah satu hal yang paling saya tunggu ketika berlibur dan memilih hotel kelas atas adalah kondisi kamar yang spotless. Pada saat masuk ke kamar, saya langsung menyadari ada bekas noda lembab di sofa di sebelah tempat tidur, cermin di wardrobe yang berbintik2 noda/karat, dan seprai yang tidak 100%…",4
68,Saya suka menginap di hotel ini karena lokasi nya yang dekat dengan resto dan warung makanan. Persis di kiri kanan hotel terdapat resto2 dan butik2 untuk belanja.  Apotik guardian juga hanya beberapa langkah dari hotel. Kamar hotel cukup luas dan rapi. Walaupun suara berisik dari luar entah dari mana. Kamar hotel memiliki balkon dan kamar saya ada di lantai 2. Balkon menghadap rumah-rumah atau vila. Kolam renang cukup luas dan bagus terletak di rooftop bersama ruang fitnes yang dapat digunakan 24 jam serta terdapat cafe hotel di rooftop. Duduk-duduk di cafe ini sangat menyenangkan dengan pemandangan yang indah.,5
69,"Hotel dengan wooden floor dan Rock Wall..membuat anda merasakan nikmatnya berlibur di Bali,,Melayani Customer dengan Sangat memuaskan dan Menu Makanan dgn taraf International.. Anda Harus Coba..Lokasi yang sangat strategis memudahkan anda untuk menuju tempat2 wisata di Bali..",5
70,"Masih merupakan awal baru untuk hotel ini namun kamarnya besar, desain yang bergaya dan staf yang ramah membuat hotel ini pilihan yang bagus di Seminyak. Kamar-kamarnya berfungsi dengan baik dan memiliki sentuhan yang bagus. Sarapan yang sedap dan staf yang peduli. Saya akan kembali. Hal terbaik adalah akses yang mudah ke Jalan Laksmana tepat di tengah-tengah Seminyak.",4
71,"Saya memesan untuk beberapa malam di U Paasha di Seminyak di akhir perjalanan kami di Bali dan kami memutuskan untuk menginap di sini untuk melihat daerah Kuta dan Seminyak, hotel ini kelihatannya baru dan harganya cukup baik. Saya memesan hotel ini melalui website hotel dan di proses pemesanannya Anda dapat memilih jenis bantal yang Anda inginkan, jenis teh yang Anda inginkan dan sabun apa yang Anda inginkan.  Ketika kami sampai di hotel, ruang masuknya cukup bagus - bagian depannya cukup terbuka ke Jalan Laksmana. Proses check-innya sedikit lambat dan kami diberikan kamar 124 di lantai bawah. Hotelnya sepertinya panjang dan sempit dan koridor yang membawa Anda ke kamar Anda tidak begitu nyaman dengan jenis lantai semen dan dinding tanpa hiasan. Ketika kami sampai di kamar…",4
72,"Hotel ini terletak di salah satu jalan paling ramai di Seminyak dan dikelilingi oleh restoran-restoran yang baik. Modis, kamarnya luas, layar TV besar dan handuk yang sangat halus. Saya kira ini bisa menjadi liburan yang sempurna tetapi saat saya masuk ke dalam kamar 203 saya merasa ada bau limbah yang berasal dari AC dan kamar mandi. Saya minta untuk bertukar kamar, maka staf menyediakan kamar 201 yang memang lebih baik tetapi setelah AC berjalan selama berjam-jam saya terbangun di tengah malam dan tidak bisa tidur setelah itu karena masalah bau yang sama. Saya minta untuk bertukar kamar lagi dan setelah menunggu cukup lama putri saya dan saya dipindahkan ke kamar 219. Kamar ini tidak ada masalah bau tetapi tekanan airnya sangat rendah, jadi kami menghabiskan 40 menit untuk…",2
73,"Kami tinggal di U Paasha selama 10 hari dan saya tidak pernah memiliki layanan yang hangat, mengundang dan ramah seperti di hotel sebelumnya seperti yang saya lakukan di sini.  Dari mengingat pesanan kopi saya setiap pagi saat sarapan prasmanan, hingga memungkinkan keterlambatan check out gratis (tambahan 8 jam!!) Karena penerbangan kami tertunda, layanannya sangat baik dan pribadi.  Disebutkan secara ekstra kepada Cindy (yang pergi ke luar Seminyak untuk secara pribadi menemukan bahan pengemasan agar saya dapat mengantarkan pembelian liburan saya!!) Dan Gede di restoran yang memperlakukan kami seperti VIP.  Sangat merekomendasikan menginap di U Paasha Seminyak.  Terima kasih banyak!",5
74,"Layanan, makanan, dan orang-orang yang bekerja di sana benar-benar luar biasa! Mereka membuat bulan madu kami luar biasa! Terima kasih banyak untuk mengingat nama kami dan membantu kami jika kami membutuhkan bantuan - dan yang paling penting Anda semua tersenyum sepanjang hari!",5
75,"Kami telah tinggal @ UPasha beberapa kali dan merekomendasikannya kepada semua teman kami, Ini adalah lokasi yang bagus dan kamarnya besar dan bersih. Sarapan memiliki segala yang mungkin Anda inginkan tetapi bagian paling menonjol dari UPasha adalah staf, Mereka sangat menarik dan membantu, kami tidak sabar untuk kembali",5
76,"U Paasha adalah hotel yang bagus di tengah-tengah toko-toko dan restoran di Seminyak. Staf sangat baik, dan area kolam besar (meskipun mungkin lebih dari kolam dewasa daripada untuk anak-anak). Kamar kami baik ditunjuk dan ukurannya bagus.",5
77,Lokasi bagus - staf yang ramah dan ramah. Kamar-kamarnya sangat luas dan dilengkapi dengan baik. Sarapan prasmanan sangat baik. Kolam renang atap dan koktail yang luar biasa. Benar-benar akan merekomendasikan hotel ini. Kami memiliki tinggal yang menyenangkan di sana.,5
78,Hotel ini terletak baik di dalam restoran Seminyak lokal. Sistem checkout checkin Upaasha fantastis. Apa yang pernah Anda lakukan saat check-in adalah ketika Anda dapat checkout. Tiba pukul 15:00 checkout Anda akan pukul 15:00. Kamar-kamarnya sangat luas dan terawat dengan baik. Bermacam-macam sarapan adalah fantastis dengan layanan hebat dari staf. Semua staf di dalam hotel sangat bagus.,5
79,"Ini adalah ke-4 kalinya kami ke hotel ini. Itu diposisikan sempurna tepat di tengah jalan makan Seminyak yang terkenal, staf yang fantastis, kolam renang atap yang hebat, sarapan sangat baik dan WiFi gratis yang luar biasa. Kamarnya bersih dan nyaman dan tidak ada suara untuk membuat Anda tetap terjaga. Kami suka tinggal di sini dan akan kembali lagi dalam 6 bulan, tidak bisa menunggu.",5
80,Bersenang-senang di Bali dan tinggal di resor U Paasha di Seminyak. Anda tidak dapat mengalahkan lokasi karena berada di jantung area makanan dan bar di Seminyak. Hotel itu sendiri adalah fantastis dan modern dengan kamar yang sangat luas. Staf selalu ramah dan sopan. Kolam renang atap luar biasa dan staf di tangan untuk mendapatkan minuman atau kolam renang makanan. Saya sangat merekomendasikan ini sebagai tempat untuk staf untuk lajang dan keluarga.,5
81,"Saya telah tinggal di sini beberapa kali dan saya sangat merekomendasikan U Paasha. Lokasi yang luar biasa, kamar sangat murah seperti apartemen Anda sendiri di pusat segalanya. Sarapan luar biasa dan staf sangat profesional.",5
82,"Kami memiliki pengalaman bulan madu yang indah di U Paasha, staf benar-benar apa yang membuat perjalanan kami begitu istimewa.  Lokasi sangat bagus, sarapan sangat lezat dengan banyak pilihan dan area kolam sangat santai!",5
83,"Baru saja kembali setelah seminggu di U Paasha, saya setuju dengan semua yang ditulis oleh pengulas lain. Hal pertama yang Anda perhatikan tentang hotel ketika Anda tiba adalah bar Aero di depan sebuah kafilah uap udara yang dikonversi menjadi bar dan ketinggian atap serambi. Gaya arsitektur tempat ini adalah semua tentang tekstur dan memiliki nuansa industri dengan sentuhan Asia. Staf luar biasa membantu dan ramah dan saya serius berpikir mereka menikmati bekerja di sana. Kamar kami adalah besar dengan tempat tidur ukuran raja dengan sofa daybed dan lounge kecil dengan meja kopi sangat nyaman, lemari pakaian sangat besar dengan tumpukan ruang menggantung.  Kamar mandi itu besar dengan 2 wastafel dan mandi besar. Sarapan adalah fantastis dengan banyak pilihan makanan sebagai…",5
