,review,stars
10,"Masyaa Allah hotelnya bersih,nyaman,pelayanannya super ramah,surprise bday berhasil sangat berkesan,makanannyan oke,lotus resto legendnya juga mantap..very very recomended bakal balik lagi bersama keluarga dan teman",5
11,Pilihan kamar family yang beragam dan fasilitas kolam untuk anak juga banyak permainan. Dan untuk makan pagi juga ada variative menu yang berbeda tiap hari nya. Pelayanan staff juga ramah dan sayang cuaca selama menginap banyak hujan sehinga aktivitas outdoor tidak banyak,5
12,"Sangat recommended utk keluarga yg mau liburan bersama anak2,, staff nya semua ramah dan sopan.. harga juga sangat bagus dan terjangkau menurut saya,, sering2 ya Adain promosi utk family room🥰🙏🏻❤️❤️",5
13,"Check in tanggal 15 ke 16 oct u/n Rini Indrasari kami liburan bersama keluarga. Hotelnya bagus kamar bersih kolam bagus buat anak². B'fast nya bagus dan enak tapi kurang variatif. Shower jet ada leaking tapi penanganan cepat banget langsung di ganti. Ada 1 pengalaman yg mengganggu banget, saya ajak anak saya berenang di kids pool ada 1 anak kecil perempuan (orang asing) tapi bisa bahasa indonesia. Si anak kecil itu hampir dorong anak saya ke kolam yg lebih dalam, untung kita cepat cegah. Kalau telat saya gatau gimana jadinya. Anak saya jadi takut renang lagi gara² anak asing itu. Lain² nya oke, liburan saya jd terganggu yg tdnya mau extend semalem lg jd ngurungin niat karena anak saya takut.",3
14,"Menginap semalam di Bali Dynasty Resort sangat nyaman untuk akhir pekan. Proses check in cepat, Staff Yang ramah dan membantu. Kamar bersih, room amenities lengkap dan ruangan dingin AC berfungsi baik. Lingkungan Resort yang luas, bersih dan banyak pepohonan. Lokasi yang strategis dan bisa akses ke Pantai. Sangat Recomended menginap di Bali Dynasty Resort ketika berlibur ke bali khususnya di daerah kartika plaza Kuta Bali. ",5
15,"Saya menginap disini bersama istri dan anak2 saya. Anak saya umur 9, 7 dan 5 tahun. Menggunakan kamar family lagoon yang dibelakang kamar langsung pool. Ada kasur tingkat untuk anak2, dan partisi dikamar. Jadi privasi masih bisa terjaga. Kolam renang dan fasilitas anak2nya juga bagus. Sarapan enak, dan lengkap. Tutup lensa kamera saya hilang di pool sewaktu foto2 dengan anak2. Sudah melapor ke resepsionis, dan ajaibnya mereka menemukannya dan mengirimkan ke saya lewat paket. Terimakasih Bali Dynasty Resort",5
16,"Hotelnya nyaman, belakang langsung pantai jadi anak2 bisa puas main dipntai. Pelayanannya bagus. Kamar nya yg family room nyaman. Bisa langsung buat keluarga kecil. Ada fasilitas buat anak-anak. Cocok untuk menginap bersama keluarga. ",4
17,"selama disana pelayanannya baik,penanganan covidnya bagus, ada standar kesehatan, tempat bermain anaknya bagus, dan breakfastnya enak.. trus nyari apalagi... ?  akan kesana lagi kalau ada waktu.. recomended.",5
18,"Dengan pelayanan yang ramah dan baik, namun lebih diperhatikan dalam kebersihan kamar. Karena dikamar yang kami tempati ada kecoa yang keluar dari bawah lemari. Makanan breakfastnya enak. Jika ada kesempatan lagi kami, ingin mengulang kembali. ",3
19,Walopun cuma semalem tapi aku suka banget disini semoga bisa ngerasain resort ini lagi❤️ semua staff ramah-ramah pelayanannya luar biasa selalu senyum protokol kesehatannya pun bagus banget. Moga ada budget lagi buat balik ke resort ini✌️,5
20,"Kamar sangat bersih, nyaman, fasilitas banyak, kolam renang besar.. bfastnya 4 sehat 5 sempurna.. komplittttt daahhhh.. wajibbbb di coba nihh buat kalian yang mau berlibur di Bali.. Apalagi yang bersama keluarga..",5
21,Amazing Anak saya merasa puas dan nyaman karena hotelnya memiliki banyak fasilitas bermain. Belakang hotel ada pantainya. chekin dan checkout sangat mudah dan ga pake ribet. Kalo kebali pingin nginep disini lagi. Thanks Bali Dynasty Resort,4
22,"Kalau boleh saya tulis ulasan ini dengan huruf besar semua maka akan saya tulis! Saya booking 17des2020 - 22 des 2020 tipe kamar kids suite, kamar berdebu anda bisa melihat debu beterbangan di bawah bias lampu kamar, di hairdryer dan jetshower bahkan saya bersihkan pakai tisue basah masing masing 3lembar masih kotor juga!Hairdryer ketika dinyalakan berbau tidak enak! Bahkan ada bangkai kecoak di bawah bunkbed (lihat foto) , kotoran kecoa ada di bawah bed anak (lihat foto) , area hotel banyak sekali nyamuk, filter AC/exhaust benar benar parah debunya (liat foto), kamar tidak kedap suara sehingga langkah kaki bisa terdengar jelas di dalam kamar, kulkas di dalam kamar ibarat sudah berusia 20 tahun, bernoda, berkarat! Jatah air mineral yang merupakan HAK TAMU juga ""dipermainkan"",…",1
23,bersihhhhhhhh. makanan enakk. staf ramah. cocok untuk liburan keluarga karna ada wahana bermain anak. yg menariknya mereka punya kolam koi yg ikan nya besar. pokoknya keren. rekomen untuk di kunjungi. ga akan menyesal❤️❤️❤️❤️❤️,5
24,"Beberapa kali saya berpapasan dengan karyawan yang berbeda-beda, tapi sama sekali tidak memberikan senyum apalagi menyapa tamu. bisa gitu ya? Itu terlihat kecil tapi sangat mempengaruhi kenyamanan tamu lo  Bangunan hotel sangat tua dan kurang penerangan di mana-mana, jadi kalau malam sangat creepy  Pool lumayan  ",2
25,"Kamar sudah dipesan dari 3 bulan sebelumnya. iseng2 sek harga 2 minggu sebelum check in, harga turun 50% (kami ambil untuk 2 hari). Awalnya sedih karena pemesanan kami tidak bisa refund. Tapi ternyata kamar kami di upgrade sesuai dengan yang kami bayarkan Daannnn.... anak2 sangat senang dengan komlam renang dan kids clubnya",5
26,"Kami menginap selama 3 hari 2 malam di kamar 211 yang menyediakan balkon untuk para perokok fasilitas kamar cukup lengkap dengan ac, air panas untuk mandi serta tv yang besar dengan channel yang banyak. Suasana hotel pun nyaman  dengan rimbun  pepohonan, angsa, burung liar berkicau maupun kolam ikan koi. Menuju pantai Kuta pun mudah dengan melewati pintu belakang namun perlu diingat pintu tersebut ditutup pukul 6 PM.",4
27,Need a handshower for more efficient bathing Lebih variatif dalam menu sarapan nya Jam buka untuk kolam anak anak agar lebih awal biar waktu berlibur yg singkat dapat semua Keramahan satpam depan hotel agar ditingkatkan,5
28,Hotel mempunyai kolam renang untuk anak yang menyenangkan. Sarapan variasinya banyak. Taman sekeliling hotel rindang Dan Asri sekali. Staf yang kami temui di hotel ramah sekali dari front desk sampai ke area pool. ,5
29,"utk liburan keluarga dengan anak kecil fasilitas yg ada sangat memuaskan. Anak2 sangat senang dan berkesan.  Saya dpt jln2 sambil menitipkan anak sy di kids club dengan aman, walaupun sy terlambat balik hotel krn macet akibat libur lebaran kmrn. Terima ksh utk staff kids club Bali Dynasty. ",5
30,"Bagus, ramah anak anak, sangat dekat dengan pusat belanja, aman, dekat dengan pantai, dekat waterboom, gampang cari mini mart, dekat KUTA, harga lumayan, staf ramah, menu sarapan pagi lumayan, enak jalan jalan..",5
31,"Kamar bersih dan cukup luas, suasana menyenangkan, breakfast enak dan bervariasi. Kolam renang dan view pinggir pantai bagus. staff semua ramah2, lokasi strategis, dekat ke pusat perbelanjaan, kemana2 dijangkau cukup berjalan kaki",5
32,"Enak nya rame2 kalau kesini, kemana2 mudah, pelayanannya istimewa meskipun kami turis domestik. Kami pergi grup 40 orang dan masih bisa merasakan liburan bersama yang menyenangkan. Thank you all staff of Bali Dynasty.",5
33,Hotel yang cocok untuk keluarga membawa anak anak. Saya menginap 2 malah di kamar deluxe dan di upgrade menjadi pool view (tq)   Menurut saya hotel ini sangat baik untuk liburan keluarga. Anak anak terasa nyaman betah dengan berbagai fasilitasnya....  Staft cukup baik    Kekurangan : variasi breakfast perlu ditambah   Area ke pantai tidak benar benar pinggir pantai namun harus jalan sedikit kurang lebih 200 meter. Membawa drone untuk shoot di pantai ditegur security dari spa hotel di depannya ... ,4
34,"Sangat menyenangkan tinggal di Bali Dynasty resort. Karena ada fasilitas yang baik dan menyenangkan. Makanan ok. Pelayanan sangat baik. Selain itu ada kids club, dan kolam renang yang membuat anak anak menjadi betah.",5
35,"Hotel yg strategis, nyaman dan bersih. Fasilitas juga cukup baik, pelayanan dari petugas yg ramah dan menolong. Makanan mungkin bisa lebih bervariasi.Bisa dijadikan rekomendasi buat teman dan kerabat yang akan berkunjung ke Bali  ",5
36,"Memilih hotel ini krn lihat di website kolam renang anaknya oke. Ternyata kondisinya tdk terawat. Keramiknya sudah berwarna kuning di beberapa area malah terkelupas sama sekali.  Security tdk sopan, pdhl sy sdh membuka kaca tetapi mereka mengetuk pintu mobil dgn keras(mungkin krn sy sewa mobil murah dan lokal guest pula). Menu sarapan jauh dr standard u hotel sekelas bintang 5. Pelayan resto terutama yg tua attitude sangat jelek. Sampai saya sindir dgn cara menasehati anak sy mereka tetap cuek. Anak sy yg masih balita beberapa kali hampir tertabrak oleh mereka, entah cuek atau careless dgn anak kecil (lokal guest). Kita booking direct hotel, tp tyt masih diminta open account 200rb dan ketika cx out mereka tdk menutupnya. Kami baru sadar setelah di airport. Krn kebetulan istri sy…",2
37,"Kami tertarik dengan Bali Dynasty Resort karena melihat di suatu acara jalan-jalan yang ditayangkan di televisi, yang menampilkan fasilitas untuk anak-anak yang luar biasa. Akhirnya kami memutuskan menginap satu malam di hari terakhir kami berlibur di Bali, dengan pertimbangan lokasi hotel jaraknya dekat ke bandara. Memasuki halaman hotel memang terlihat bangunan hotel agak tua, tetapi masih rapi & terawat. Proses check in dilakukan dengan cepat & palayanannya yang ramah. Petugas yang mengantarkan koper kami ke kamar juga sangat ramah dan sopan. Kamar tidur deluxe yang kami tempati ukurannya cukup luas & tersedia balkon. Fasilitas kamar masih terawat dan amenities di kamar kamar cukup lengkap. Tersedia 2 tempat untuk sarapan, yaitu di restoran yang terletak di bawah lobi atau di…",5
38,"Kami stay 20-23 Desember 2017 kemarin. Pelayanannya kurang ramah terhadap domestik, ketika kami check out punFO nya melayani tanpa greeting dan mengeluarkan kata ""hah"" seolah kurang mendengar. Berbeda sekali kepada  asing",3
39,"Fasilitas yang sangat lengkap... Tamu dapat menikmati welcome drink di bar Gracie kelly's sambil menikmati hiburan country music di malam hari... Welcome drinknya juga sangat enak... Hotel juga menyediakan kids club sehingga anak-anak dapat mengikuti berbagai kegiatan yang menarik dari pagi hingga sore hari dan orang tua bisa menikmati fasilitas lain yang disediakan seperti kolam renang, kolam berendam atau sekedar duduk di cafe tanpa harus mengkhawatirkan anaknya. Hotel juga menyediakan salon dan spa untuk anak dan dewasa (biaya tambahan), minimarket, dan ketika kami berada disana pada hari jumat malam terdapat banyak penjual cinderamata. Kami juga sempat mencoba dolce italia (buffet dinner italian food) di restoran H2O dengan biaya tambahan tetapi rasa dan kualitas makanan…",5
40,"Menginap di Bali Dynasti Resort ini sepertinya tidak ingin pulang saja. Fasilitas kamar maupun kolam renang membuat kami merasa nyaman. Sepertinya hotel ini yang baru saya jumpai memberikan full facility untuk tamu yang membawa keluarga. Swimming pool ditambah dengan arena bermain bagi anak-anak memberikan kesenangan tersendiri. Berenang di swimming pool hotel ini memberi kesegaran tersendiri setiap pagi. Tidak lupa, Lotus Restaurant yang ada di hotel ini dapat sebagai referensi tamu yang menginap. Masakan chinese food yang lezat membuat perut saya sangat kenyang. Staf hotel juga ramah dan helpful membuat kami semakin betah saja tinggal di hotel ini.",5
41,"Swimming pool nya Oke banget. Akses ke pantai kuta juga mudah. Tapi waktu baru masuk kamar, housekeeping tidak membersihkan kamar dengan baik, lantai berminyak dan licin. Amenities tidak lengkap, tidak ada toothbrush. Makanannya belum bersertifikat halal, jadi saya belum merasakan makanannya.",3
42,"Mengakhiri liburan d Bali Dynasty Resort  Hari terakhir di Bali, kami memilih Bali Dynasty Resort (BDR) karena dekat dengan airport.  Hotel yang sudah berumur namun sedang giat melakukan renovasi disana sini.  Proses check in berlangsung cepat dengan pelayanan frontliner yang ramah. Awalnya kami diberikan kamar di bagian sayap selatan, memasuki kamar terlihat kamar yang belum direnovasi, beberapa bagian sudah terlihat tua dan kusam. AC kamar yang kurang dingin dan pemandangan keluar kamar juga kurang indah.  Kami pun segera menghubungi resepsionis untuk meminta pergantian kamar. Dengan proses yang cepat mereka memberikan kamar di sayap utara. Kamar pengganti adalah kamar yang sudah direnovasi. Terlihat perlengkapan kamar yang masih fresh dan juga pemandangan kamar yang lebih…",4
43,"Resepsionis service bagus, kamar entah lantainya pakai apa jadi kek berminyak.pilih family room tapi bagian kasur anak,seprei kotor.minta diganti dan segera diganti tapi bapak-bapak yang mengganti sepreinya tidak melepas sepatu,langsung masuk ke kamar,hasilnya lantai kamar tambah ga karuan kotor,ada cap sepatu. Security yg ketemu di depan kamar bersikap sombong dengan salam kepala menengadah dan pandangan tidak menyenangkan,padahal hanya berpapasan.untuk playground cukup bagus walau tidak semua staf ramah.Security yg menjaga pintu belakang dekat playground benar2 tidak bisa membantu untuk membuka perbatasan pintu ke playground,hanya pura2 tidak melihat dan waktu saya tanya cara bukanya malah menyuruh mencari staf playground. Kolam renang luas dan ada permainan buat anak2. Di…",3
44,"Karyawan sangat ramah tidak membedakan lokal maupun turis int'l. Hampir semua menyapa kami dgn baik. Yg sangat disayangkan insiden jatuh di kamar mandi saya dan anak saya, krn kamar mandi yg tidak ada sekat. Hanya diisi korden sementara air kemana2, kamar pun basah semua.",4
45,"Lokasi yang strategis ditepi pantai kuta,dekat dengan mall discovery plaza,walaupun gedung sudah tua tapi perawatannya cukup baik,fasilitas permainan anak yang sangat lengkap,baik buat kunjungan bersama keluarga yang punya anak masih kecil",3
46,"Kamar bagus,sayang tidak ada bathtubnya (padahal keterangan waktu pesan di mister aladin ada). Waktu checkin perlengkapan mandi (sikat gigi) dan air mineral tidak ada jadi harus telpon untuk minta. Kolam anak masih ada renovasi jadi hanya bisa main 1 seluncuran. Playground banyak barang2 tukang kerja yg berserakan. ",4
47,"bali dynasty sangat nyaman untuk keluarga, karena bali dynasty menyediakan berbagai macam fasilitas untuk anak-anak dan lokasi yang sangat strategis membuat kita yang stay disana merasa nyaman (kemana-mana dekat)",3
48,"makanannya enak, kamar nyaman, kolam renang luas, lokasi strategis, tapi mungkin sarapannya aja yg ada pork dan bikin ga nyaman. bar juga sepi, fasilitas banyak yg ngga dipake karena mungkin lagi musim hujan. so far puas lah dan jadi rekomendasi juga buat balik kesana",3
49,"Pelayanan sangat bagus , kami sangat nyaman , lokasi strategis di area kuta dan dekat keramaian pasar seni... Makanan sangat beragaan dengan restauran berbagai taste eropa, India, Asia etc Saya akan kembali ke Bali Dinasty sesuai permintaan anak ☺",5
50,"Kami booking kamar tipe superior via travel agen. Check in efisien, cukup cepat krn kamar kami telah tersedia, welcome drink berupa voucher. Kamar standar, agak luas, cukup bersih, amenities kamar standar, sliper kualitasnya kurang bagus, jubah mandi tersedia,ranjang cukup nyaman, terdapat balkon ke arah taman, terdapat snack & mini bar. Kamar mandi cukup luas, hasil renovasinya bathtub ditiadakan diganti rain shower. Amenities kamar mandi kurang lengkap. Kualitas air panas cukup baik. Pool nya di hotel ini menjadi nilai tambah, khususnya kids pool. Dengan mini waterpark & perosotan membuat anak2 tertarik untuk main di kids pool berlama-lama. Untuk main pool nya biasa saja... tergolong cukup sempit. Breakfast di Bali Dynasty bisa digolongkan variasinya kurang, stafnya agak…",3
51,"Lokasi nya dekat dgn tempat makan, mall discovery dan lippo. Kolam renang dan sunken bar nya menawan. Cocktail dan snack jg tersedia. Dan yg lebih menawan fasilitas untuk anak lumayan lengkap. Bener-bener puas tinggal di sini.   Kalo ke bali lg, pasti ke sini. ",5
52,"Kamarnya nyaman, bersih, pelayanannya juga bagus. Tapi menu sarapannya kurang bervariasi dibandingkan dengan hotel sekelas bintang 5 lainnya. Yang paling jadi favorit keluarga saya adalah kolam renangnya :)",4
53,"Atas rekomendasi seorang teman kami memilih Bali Dynasty Resort krn kids friendly. Terima kasih untuk waktu cek in yg cepat, pelayanan yg ramah, pilihan menu breakfast yg bervariasi. Anak2 senang dan minta stay lebih lama lagi. Kami akan datang lagi untuk kunjungan selanjutnya dan pasti akan kami rekomendasi ke teman dan keluarga kami.",4
54,"hotel ini memiliki aneka fasilitas untuk anak2 yang komplit, dengan kids activity yang cukup banyak hingga teenager 16th, dan menyediakan babysister untuk anak2 balita , cukup luas dan besar.  hotel ini dekat dengan lippo mall dan discovery mall , cukup jalan kaki saja , soo good",4
55,"Waktu check in cepat, pilihan menu breakfast banyak , anak anak senang bermain di kids pool, untuk dinner kami pilih di grace kellys, makanannya enak dan harga sesuai, staffnya ramah, akan menjadi pilihan kembali di liburan berikutnya ",4
56,"hotel keren n kolam juga ok, buat yang demen brenang boleh jadi tempat tujuan, buat pasangan ato kluarga cocok banget  tapi sayang security sangat tidak ramah dan diskriminasi buat turis lokal backpacker,  kejadian dateng pake motor trus nanya ke security klo lobi dsebelah mana eh d jawab dengan ketus mau ngapain ke lobi :(  n dsuruh buka smua tu backpack kaya cari bom, giliran ada bule d blakang di suruh lewat aja pdhl tas bule lebih gede dr yg gw bawa, rasanya security harus d ajarin sopan santun kepada turis lokal",2
57,"Staff kurang menghargai tamu lokal. Kami harus menurunkan dan mengangkat koper-koper sendiri ke lobby sedangkan tamu asing dibantu. Kamar lantainya lengket.  Untuk anak di bawah 4 tahun, tidak boleh masuk kids club indoornya kecuali ditemani nanny (tidak boleh oleh parent nya). Anak saya menjadi sangat kecewa sekali padahal kids club adalah alasan kami menginap disini.  Tidak ada beach club, tdk ada sun bed di pantai, akses ke pantai kumuh. Breakfast sedikit variannya, untuk rasanya biasa saja. Pelayan restauran kurang tanggap terhadap panggilan tamu. Padahal berdiri cukup dekat dan ukuran restauran tidak terlalu besar. Fasilitas sauna harus berbayar. Kolam renang dewasa depth 1.9mtr. Kolam renang anak cukup menyenangkan. Disediakan pelampung untuk anak. Suhu kamar tetap sejuk…",1
58,"Kamar tidak terlalu besar, ada balkon. Kamar agak tua tp bersih dan tetap nyaman. Pool ada 3,anak2 senang, ada private beach tp banyak karang. Kids club ada game2 yg membuat anak tidak bosan, makanan lumayan. Lokasi tidak terlalu dkt dgn discovery mall, tp sebrang htl ada resto2 dan mini market",4
59,hotel ini terawat. ramai. family friendly. check ini cepat. check out cepat. pelayanan ramah. dekat pantai. kolam besar. ramai. kolamnya ramai. daerah macet. kamar luas. kasur empuk. shower lumayan deras.,4
60,Hotel ini memang diperuntukan untuk keluarga yang membawa anak. Mulai dari playground sampai hal kecil seperti penyediaan piring dan sendok untuk anak kecil sangat diperhatikan oleh hotel ini. Seluruh staf ramah dan membantu. Kebersihan pun terjaga. Fasilitas kolam renang dilengkapi dengan lifeguard yang selalu menjaga keselamatan pengunjung yang sedang berenang. Fasilitas kamar dan hotel dalam kondisi yang baik. Hanya 1 fasilitas yang pada saat kami menginap mengalami sedikit masalah kebocoran yaitu pegangan air untuk toilet. Semoga fasilitas-fasilitas lainnya tetap terjaga. Rekomended sekali dan pasti akan kembali untuk menginap bersama keluarga.,5
61,"Secara keseluruhan cukup oke, baik kamar, makanan, pelayanan, serta fasilitas, terutama bagi yang membawa anak-anak. Banyak kegiatan dan tempat yang disediakan untuk anak-anak. Lain waktu akan ke sini membawa anak2 untuk berlibur.",4
62,"Menginap karena urusan kantor. Staf hotel ramah dan membantu. Suasana hotel yg natural membuat perasaan nyaman.  Kebersihan kamar dan lingkungan hotel cukup terjaga. Kebetulan dapat kids room, fasilitasnya lumayan lengkap, dan staf hotel cukup membantu jika ada permintaan atau keluhan.  Makan pagi cukup lengkap dan memadai.  Area kolam renang yg lengkap dengan fasilitasnya, ada mini waterboom dan quiet pool for adult only.  Sangat mungkin saya kembali menginap dengan mengajak keluarga di hotel ini. ",4
63,Pelayanan untuk staff untuk breakfast Lebih ditingkatkan n kebersihan harap bisa Lebih bersih untuk Kamar Mandi. Mencari solusi bau pada Kamar Mandi. Harga makanan Dan minuman kurang terjangkau. Good job staff,3
64,Lokasi dan tampilan hotel oke. Pelayanan oke jg. Tp agak merepotkan utk yg muslim krn menu sarapan tdk jls mana yg halal atau non halal. Jd hrs serius memperhatikan dan bertanya ke staff di resto walau jawaban agak krg meyakinkan juga,3
65,"Saya dan keluarga menginap selama 10 hari. Hotel ini hanya ramah terhadap orang asing, Bagi orang lokal siap siap menerima muka jutek dari security sampai pelayan restoran. Informasi di front desk bisa berbeda setiap ganti orang.",1
66,"Hotelnya bagus, bersih, nyaman. Makanan enak. Kolam renang bagus. Dekat dengan pusat perbelanjaan. Kamar family sangat cocok untuk keluarga lbh dari 2 anak. Enak buat bersantai dan memiliki akses ke pantai!",5
67,"saya menginap selama 2 malam untuk keperluan pekerjaan, hotel cukup nyaman, cukup dekat dengan bandara dan pusat keramaian.   hanya saja sedikit kekurangan : - pilihan menu untuk sarapan tidak terlalu banyak - tidak disediakan sikat gigi dalam kamar, dan ketika meminta melalui pelayanan kamar cukup lama  fasilitas hiburan cukup lengkap, sepertinya cocok sekali untuk berlibur dengan keluarga",4
68,"Hotel ini dekat dengan bandara sehingga saya pilih sebagai hotel transit sebelum penerbangan pulang keesokan paginya. Agak kaget karena ternyata kamar deluxe pool view ini pas pasan. Pas ukurannya, pas perlengkapannya. Saya menginap dengan suami dan dua anak. Kasurnya cukup sih menampung kami tidur dempet dempetan, tapi sayang tinggi banget. Anak saya yang sudah berumur tiga tahun jadi kesulitan untuk naik turun kasur sendiri. Saya juga parno kalau dia di atas kasur, takut terguling. Kamar mandinya kecil, showernya satu tanpa gagang. Ada sabun, shampoo plus conditioner, sabun tangan, cotton bud, shower cap tapi ga ada sikat gigi dan odol.  Ada mini bar, alat pembuat kopi/teh serta air minum dalam botol 1L. Fyi, air mandi di sini tidak tawar dan segar melainkan agak payau.  Kolam…",3
69,"Sangat cocok berlibur bersama keluarga. Fasilitas sangat mendukung untuk aktivitas anak. Mereka memiliki jadwal activity untuk anak-anak setiap harinya. Mulai dari permainan air hingga permainan andrenalin seperti flying trapeze.  Untuk sarapan meskipun tidak banyak pilihan, namun setiap harinya ada perbedaan menu sehingga tidak bosan. Untuk bangunan meskipun bangunan lama, namun di maintain dengan baik, beberapa kali melakukan renovasi sehingga bangunan khususnya kamar masih terawat dengan baik.",5
70,"Kami menginap pada akhir Oktober 2015. Hotel ini sebenarnya cukup baik. Hotel yang cukup besar, banyak permainan untuk anak - anak, hotel yang berumur agak lama namun telah didekorasi ulang dengan baik. Namun beberapa hal berikut agak mengecewakan bagi kami :  Keramahan Staff Staff hotel,  tidak terlihat semangat atau gembira seperti pada hotel bintang 4 / 5 pada umumnya. Mereka seperti pekerja yang mengerjakan pekerjaan mereka karena kewajiban. Tidak nampak kesenangan menerima tamu - tamu hotel. Satu - satunya staff yang terlihat bergembira adalah staff pada restoran H2O. Lima bintang untuk mereka.  Pantai Hotel ini tidak memiliki akses langsung ke pantai. Untuk itu hotel membuat suatu jalan kecil menuju ke pantai. Di pantai hotel menyediakan beberapa bangku malas yang baik…",3
71,"Kami menginap untuk mengadakan rapat dari tanggal 18 sampai 21 Oktober pelayanan meski agak bikin stres karena terkesan lambat namun selesai  pada saat akan dimulai dan makanan cukup bervariasi dan lezat  Pelayanan dapat diacungkan jempol dimulai pada saat tiba di bandara dengan disediakan penjemputan dan mobil box barang untuk peralatan seminar yang dibawa dari Jakarta dan begitu pula saat pulang Makanan untuk para peserta pun bergantian menggunakan 2 tempat yaiti di restoran tempat breakfast dan makanan Chinese Kamar 228 tempat menginap kondisi cukup bagus serta ac dingin namun viewnya kurang karena menghadap lapangan tenis Lokasi pun cukup strategis dekat dengan keramaian, ATM, Resto, mini market dan pantai Kuta dapat dijangkau dengan berjalan kaki lewat pintu belakang.",4
72,"Pelayanannya sangat ramah dan menyenangkan. Ruang rapatnya luas, bersih dan fasilitasnya memadai serta minuman tidak telat utk ditambah sehingga mengikuti rapat tidak dahaga Makan siang dan makan malamnya variasi menunya cukup banyak dan enaaak. Tingkatkan terus pelayanan baik terhadap tamu hotel maupun peserta rapat. Dengan melihat pelayanan terhadap customer yang memuaskan ingin sekali kami menginap diBali Dynasty Resort.  ",5
73,"Family room yang nyaris sempurna karena bathroom yang agak jadul dan sempit, fasilitas komplit: kolam renang, sliding, kolam ikan, breakfast cukup lengkap termasuk juicer sendiri (kecuali japanese food), PS3 di kamar, housekeeper yang ramah dan sangat cekatan dan perlengkapan yang komplit, wifi terbatas hanya untuk 2 gadget agak lelet",4
74,"suasana hotel yang nyaman,tenang dan staf staf yang sangat sangat friendly. pertama masuk akan disuguhi Gapura khas Bali, dengan sebuah pohon besar dan rindang,tidak lupa di halaman/ atau lebih tepatnya taman depan ada segerombol bebek yang jinak. pertama datang, tamu disambut dengan welcome drink. Pada dasarnya ada dua sayap utama South Wing dan North Wing, kebetulan saya menginap di north wing. north wing ada 2 bangunan, setiap bangunan terdiri dari 3 lantai dengan balkon disetiap kamarnya. terdapat 2 kolam renang (dewasa dan anak-anak). untuk kolam renang anak-anak terdapat fasilitas semacam waterboom. hotel ini juga memiliki akses ke pantai, pengunjung bisa langsung ke pantai melalui akses yang disediakan oleh pihak hotel, pintu akses dibuka sampai jam 7 malam. tak jauh dari…",4
