,hotel,review,stars
10, Best Western Kamala Jimbaran Hotel,"Kunjungan ke dua kalinya di hotel ini. Overall hotel bersih, kamar luas, lokasi jg dekat dengan keramaian dan shopping mall. Breakfast sebenarnya enak, tapi karena saya stay 4 malam di hotel ini rasanya kurang bervariasi menunya. Best employee serve us is Pak Ferdinand. Ramah dan selalu helpfull.  Keep up the good work.",4
11, Best Western Kamala Jimbaran Hotel,"Kami menginap 2 malam dengan 2 anak. Tempat tidur yang luas, fasilitas balkon pada tiap kamar (berguna sekali untuk menjemur pakaian renang yang basah), sangat membantu sekali.  Sayang jalan raya di depan hotel yang high traffic pada saat jam check in tidak ada satpam yang stand by menyeberangkan. Proses check in yang lama membuat tidak nyaman. Penggunaan beberapa tulisan China bukan english di beberapa tempat (terutama komputer di lobby) menambah ketidaknyamanan. ",4
12, Best Western Kamala Jimbaran Hotel,"hotel yang bagus dan nyaman di jimbaran, setiap kamar ada balkonnya, proses check in cepat, pelayanan ramah (salut sama security nya yg bawain koper sampai kamar), sarapan lengkap, kolam renangnya cukup luas, parkirannya banyak. hotel yang cocok untuk traveller menggunakan mobil yang akan mengexplore GWK, daerah uluwatu dan jimbaran. didepan hotel banyak minimarket, disekitar hotel radius 1-2 km, ada sidewalk jimbaran (mall), samasta (food mall) dan jimbaran food court. disarankan nginap disini karena kuta dan legian macetnya parah",5
13, Best Western Kamala Jimbaran Hotel,"Fasilitas di kamar bagus, luas, nyaman dan rapi. Kalo bisa di kamar ditambah fasilitas piring, sendok, garpu. Sarapan enak2. Lokasi strategis. Ada balkon juga. Kamar mandi bersih tapi showernya tidak bisa diarahkan, lebih baik ditambah yg ada selangnya",5
14, Best Western Kamala Jimbaran Hotel,"over all is good performance, pengalaman menginap dihotel yang tidak terlupakan, akses dekat dengan GWK (Garuda Wisnu Kencana), lingkungan bersih dan nyaman dengan menu breakfast yang variatif dan rasa yang enak. ",4
15, Best Western Kamala Jimbaran Hotel,"Best western kamala 3 Des & 5-6 Des 19, agak kecewa padahal saya pernah menginap disini & sudah seperti rumah kedua untuk saya.   Kekurangan nya :  - tidak ada minuman selamat datang padahal pas cek in tamu nya cuma saya saja (tapi saya lihat sendiri pas tamu asing cek in mereka mendapatkan minuman)  - kamar agak bau tidak tau bau dari mana  - lantai kamar sangat kotor kalau tidak pakai sandal, telapak kaki akan hitam  - tv berbayang  - pas kamar dibersihkan gelas & sendok bekas pakai tidak dicuci  - tidak ada afternoon tea  Kelebihanya :  - sarapan pagi OK, terima kasih chef  - ac dingin  - para staff sangat ramah  - petugas di restoran sangat membantu saya minta dibuatkan jus pepaya dibuatkan 2 hari berturut-turut, terima kasih juga untuk cappuccino nya   Ya mudah-mudahan…",3
16, Best Western Kamala Jimbaran Hotel,"Pelayanan bagus dan ramah, breakfast nya enak pula. Dekat dengan pantai melasti dan GWK terlihat dari balkon kamar. Parkiran luas. Menyenangkan sekali bermalam disini. Kolam renang nya juga bagus air nya tidak bau kaporit",5
17, Best Western Kamala Jimbaran Hotel,"hotel bagus, bersih bgt, amenities dll jg lengkap n bagus, seprei handuk bersih . pasti akan inep lg tapi akan pilih option room only kalo ada karena pilihan breakfast ga banyak n rasanya biasa banget. ",5
18, Best Western Kamala Jimbaran Hotel,"Staff hotel sangat ramah dan membantu. Kebersihan kamar terjaga dengan baik. Kualitas Breakfast lumayan namun perlu ditingkatkan lagi. Bbq night lmyn enak dan terjangkau. Namun suara cukup bising terutama saat malam sehingga mennganggu kualitas tidur. Overall, kualitas hotel baik dan recommended for those looking for affordable hotel in uluwatu.  ",4
19, Best Western Kamala Jimbaran Hotel,"Sangat puas sama pelayanan hotel, kebersihan hotel dan room nya.. Staff nya juga ramah banget.. Lokasi dekat banget ke GWK.. Oh ia ada gelato ice cream juga dekat sana... Kl soal makanan soh standar lah",4
20, Best Western Kamala Jimbaran Hotel,"Datang disambut dengan reception yang ramah, kamar saya dapat free upgrade ke executive deluxe, untuk kamar nya luas ada mini pantry dan ruang tamu. Selain itu dapat welcome fruit, untuk kamar mandi nya bersih, dapat pool view dan ada balkon juga. Untuk breakfast nya cukup komplit, terimakasih best Western Kamala Jimbaran",5
21, Best Western Kamala Jimbaran Hotel,"Pelayanan dan perhatian dari para staff sangat menyenangkan. Kami sempat beri masukan agar jangan menggunakan alat masak plastik saat menggoreng telur omelette karena beresiko carsinogen, dan disambut dengan senang hati serta ucapan terimakasih ",5
22, Best Western Kamala Jimbaran Hotel,"breakfast masakan kurang enak,pilihan terlalu sedikit... untuk masakan restonya lumayan,keseluruhan ok,kamar ok,pelayanan ok... cm kmrn sy minta tambahan handuk 1 biji harus extra bed dl baru di kasih,katanya handuknya sering hilang🤦🏼‍♀️ tp untung pengertian jdny sy d beri tmbhan 1 tnp extra bed😁(maklum bwa anak kecil butuh handuk extra)",4
23, Best Western Kamala Jimbaran Hotel,"Kamarnya bersih, nyaman, staff nya keren, breakfastnya lumayan mantap, saya menginap di sana yg kedua kalinya, jika ke bali pasti menginap di best western kamala jimbaran lg, area kerja di jimbaran dan sekitarnya soalnya",5
24, Best Western Kamala Jimbaran Hotel,Dapat memberikan rasanya nyaman dan aman selama saya bermalam dan sangat dekat dengan tempat beraktivitas bisnis saya. Tidak ada alasan untuk tidak merekomendasikan kepada perusahaan dan teman kerja serta keluarga.,5
25, Best Western Kamala Jimbaran Hotel,"Terima kasih kepada front office best western kamala, sy dapat upgrade room gratis dari deluxe ke executive.  Semua nya sudah baik, score perfect 10/10 best western terbaik 👍 staff sangat ramah dan sangat membantu",5
26, Best Western Kamala Jimbaran Hotel,"Kamar memuaskan,  bersih dan cukup spacenya.  Utk sarapan aja agak bosen kalau kelamaan tinggal.  Selebihnya ok semua.  Utk staf ok good melayani dengan baik sekali.  Yang jadi masalah adalah pengisian ini harus 200 karakter,  saya rasa kebanyakan kecuali mau banyak komplain.  Terima kasih. ",4
27, Best Western Kamala Jimbaran Hotel,"Hotelnya bersih, nyaman, sarapan enak tapi omeletnya kecil, kalau bisa omeletnya gede terus isi dalamnya ada potongan daging ayam/sapi, lebih bagus lagi sediakan juga sambal matahnya, moga makin top ya",4
28, Best Western Kamala Jimbaran Hotel,Pelayanan sangat Ramah walaupun saya datang malam All Staff sangat baik Cleans line sangat bagus Room service bagus Breakfast luar biasa Sangat recommended for stay Saya check out 1 januari 2019 Saya pasti akan kembali lagi Terima kasih banyak,5
29, Best Western Kamala Jimbaran Hotel,"Pengalaman yang cukup memuaskan tinggal di Best Western Kamala Jimbaran. Pokoknya recomended tinggal di Best Western Kamala Jimbaran, baik sendiri, bersama pasangan, serta bersama keluarga, ataupun bersama teman.  ",4
30, Best Western Kamala Jimbaran Hotel,"Hotel yg sangat bagus di wilayah bali ,hotelnya bersih ,pelayanannya ramah dan indah  dan yang paling saya sukai adalah kolam senangnya .kami sekeluarga sangat menikmati liburan bersama dengan makanan yg enak pelayanan yg ramah dekat dengan GwK ...dekat dengan bandara dan dekat dengan pantai pandawa pokoknya kerennn",5
31, Best Western Kamala Jimbaran Hotel,"Hotel ini tergolong masih baru dan itu membuat hotel ini cukup menyenangkan untuk ditinggali. Kolam renangnya juga menarik dan mengundang orang untuk berenang. Sayangnya kolam renang itu kurang dalam dan lokasinya persis di depan restoran tempat makan sehingga orang yang makan dapat melihat orang berenang. Meskipun demikian, berenang di sini menyenangkan. Kamar hotel ini cukup bersih dan nyaman. Makanan di sini standar, cukup enak, namun tidak ada yang istimewa. Pelayanan cukup baik. Koneksi wifi cukup baik. Saya cukup puas tinggal di sini. Lokasi hotel ini dekat lokasi GWK dan hotel Ayana namun cukup jauh jika ingin ke Sanur atau Gianyar. Selain itu, lalu lintas yang cukup padat juga perlu diperhitungkan jika ingin ke tempat yang cukup jauh dari hotel ini.",3
32, Best Western Kamala Jimbaran Hotel,"Hotelnya masih baru, servicenya cukup baik tetapi kelihatannya masih kekurangan orang. Untuk kamarnya nyaman sekali ya, bersih. Untuk sarapannya juga cukup enak hanya saja untuk bikin omelette nya agak lama. Over all cukup memuaskan. Semoga bisa di tingkatkan ya. Terima kasih :-)",5
33, Best Western Kamala Jimbaran Hotel,"jika ingin nyepi di hotel ini lebih baik mikir mikir lagi, wifi yang tersedia sangat buruk tidak terkoneksi, sdh komplain tp blm ada penanganan yg baik. sangat bosan dikamar tanpa tv dan film yang bagus ditonton dan tanpa internet handphone. internet hotel ini masih kalah dengan que*t hotel.",1
34, Best Western Kamala Jimbaran Hotel,"Tim di Best Western sangat profesional dan ramah! Kami check in pada Senin malam (05/08) sekitar jam 8 malam dengan bantuan wanita cantik di meja depan. Ruangan itu sangat luas & nyaman dengan balkon pribadi. Kolam berukuran sangat baik. Namun, kami sangat terkesan dengan Tim Makanan & Minuman yang dipimpin oleh Pak Ferdinand & Kepala Kokinya. Mereka selalu ramah dan tampak sangat bahagia dan menyenangkan untuk berkomunikasi. Sebuah tim F& be yang muda, bersemangat, dan bersemangat! Suami saya dan saya benar-benar menikmati kami menginap di hotel dan pasti akan merekomendasikan hal ini kepada siapa pun yang merencanakan perjalanan ke Bali!",4
35, Best Western Kamala Jimbaran Hotel,"Kami menikmati kami tinggal di sini. Staf sangat ramah dan baik terhadap kami selama kami tinggal. Kamar hotel sangat bersih dan nyaman. Itu terletak tidak jauh dari beberapa pantai indah yang merupakan nilai tambah bagi kita. Ada banyak pilihan makanan jalanan di luar hotel yang merupakan sesuatu yang kita sukai. Sarapan memiliki makanan khas Bali - yay! Dan lagi, sangat bersih dan rapi. Staf saat sarapan selalu ramah dan sopan, yang membuat perbedaan besar untuk masa menginap Anda.",4
36, Best Western Kamala Jimbaran Hotel,"Kami senang tinggal di sini. Best Western biasanya merasa ""pengap"", tetapi yang ini berbeda karena ini sementara tidak ke dekat pantai Jimbaran, tetapi rasanya seperti kami tinggal di salah satu rumah VIP khusus di Bali atau sesuatu. Staf sangat membantu dan menyenangkan. Tapi yang tidak menguntungkan adalah pilihan sarapan seperti pada bulan Ramadhan dan pilihan sarapan sangat terbatas. Kami berharap untuk tinggal di sana lagi.",5
37, Best Western Kamala Jimbaran Hotel,"Lokasi di sebelah GWK Giant statue & Puri Gading perumahan di area tebing ULUWATU. Ini tentu saja memiliki standar kualitas terbaik Dunia Barat & lokasinya berada di jalan utama di jalan Uluwatu.  Kamar cukup besar & lapang untuk 2 atau 3 orang, kamar mandi memiliki banyak ruang untuk mandi & toilet adalah standar. Handuk hanya ukuran besar untuk mandi, tidak ada handuk kecil & menengah yang tersedia.  Jika bermain di sekitar tebing Uluwatu maka itu adalah pilihan hotel murah di sini. Sarapan area bagus menghadap kolam renang tetapi tidak mendapatkan kesempatan untuk mencoba makanan.",4
38, Best Western Kamala Jimbaran Hotel,Hotel yang indah tapi meminta untuk menginap di sisi yang menghadap kolam renang hotel. Di sisi lain memiliki dua berisik ayam jantan yang mulai berkokok sangat awal di pagi hari - saya dibangunkan pada 0520 meskipun makan colokan listrik.,3
39, Best Western Kamala Jimbaran Hotel,"Menginap di Best Western Kamala Jimbaran pada bulan Juni 2017 11 untuk satu malam saja. Seperti sebelumnya, staf sangat baik hati, kamar bersih, sarapan yang baik. Saya hanya memiliki saran kecil untuk meletakkan stiker pada dinding kaca di restoran, saya tidak ingin tamu lain menyentuh itu seperti saya. Pasti akan datang kembali ke sana.",5
40, Best Western Kamala Jimbaran Hotel,"Kami menginap di sini selama 2 malam sambil menjelajahi daerah Uluwatu. Sangat baik harga mengingat mereknya baru. Kamar kami sangat besar dan luas, tetapi kamar mandi relatif sangat kecil untuk ini. Kami memeriksa semuanya dengan baik, sarapan penuh pada sarapan Asia. Memiliki stasiun telur jadi itu bagus untuk kita.  Lantai daerah dinning itu agak kotor dengan makanan, aku bukan orang rewel tapi aku bisa menyadarinya. staf sangat penuh perhatian dan saya bisa melihat mereka mencoba yang terbaik.  Jendela kamar kami tidak dapat dibuka untuk beberapa alasan, itu terkunci dengan kunci jadi itu sedih ketika Anda menginginkan udara segar. kami sangat lelah kami lupa untuk memanggil penerimaan untuk diurutkan dan lupa tentang hal itu.  Akan merekomendasikan untuk tinggal yang…",3
41, Best Western Kamala Jimbaran Hotel,Saya ingin memuji staf di hotel ini atas layanan mereka yang luar biasa. Staf penerimaan sangat membantu dan berbicara bahasa Inggris yang sangat baik. Ruangan itu bersih dan sarapan baik. Satu-satunya keluhan yang saya miliki adalah bahwa jus tidak segar dan mengandung tambahan gula. Lokasi nyaman tetapi sedikit bising. Staf hotel lebih dari senang untuk membantu saya menyimpan barang-barang saya sementara saya berkeliling pulau selama beberapa hari. ?,5
42, Best Western Kamala Jimbaran Hotel,"Saya menginap 3 hari 2 malam bersama keluarga. Saya dapat merekomendasikan untuk tetap ada orang dengan keluarga untuk tinggal di tempat ini. Kamar terbaik dan bersih. Staf (sopan) terbaik dan ramah, layanan yang sangat bagus, makanan lezat. program ramah anak-anak. kolam bagus. Berharap untuk sukses semakin banyak! ! !",5
43, Best Western Kamala Jimbaran Hotel,"Menginap di sana selama satu malam di kamar Deluxe Suite. Staf sangat membantu, mereka menjelaskan tentang reservasi saya dan fasilitas hotel. Kamar luas dan bersih. Mereka memiliki berbagai saluran TV dan pendingin udara sangat dingin dan membuat tidur saya sangat baik. Sangat dianjurkan untuk menginap di Kamala Jimbaran jika Anda ingin menjelajahi jimbaran di sekitar.",5
44, Best Western Kamala Jimbaran Hotel,"Hotel baru yang bagus di uluwatu jimbaran, berkat kantor depan dia membantu saya dengan check in lebih awal pada jam 12 malam, lokasi hotel sangat mudah ditemukan di jalan besar jalan uluwatu, banyak mini market & restaurant dekat hotel  Postive:  - kamar yang bagus, cukup besar, dengan balkon  - ac sangat dingin  - Banyak saluran tv dari lokal ke internasional  - menu sarapan yang baik setiap hari  - Kolam renang bersih & tidak banyak hotel yang menggunakan kolam renang  - cukup diam  - makan malam baik-baik saja dengan diskon untuk makanan indonesia  - Dekat dengan pandawa beach, pantai uluwatu, pantai balangan & padang 2 pantai (lokasi strategis)  - hotel menyediakan teh sore (gratis)  Negatif: Sayangnya saya tidak menemukan hal negatif tentang hotel ini  NB: tetap bekerja…",5
